Frame	Time	handball_6 - 1 X	handball_6 - 1 Y	handball_6 - 1 Z	handball_6 - 2 X	handball_6 - 2 Y	handball_6 - 2 Z	handball_6 - 3 X	handball_6 - 3 Y	handball_6 - 3 Z	handball_6 - 4 X	handball_6 - 4 Y	handball_6 - 4 Z	handball_6 - 5 X	handball_6 - 5 Y	handball_6 - 5 Z	handball_6 - 6 X	handball_6 - 6 Y	handball_6 - 6 Z	
2791	9.30000	873.189	109.213	1722.672	954.534	98.453	1902.062	934.051	213.230	1789.856	951.808	44.709	1741.456	837.432	140.695	1849.211	872.295	27.245	1827.922
2792	9.30333	872.367	106.478	1718.405	955.698	95.881	1896.948	934.468	210.467	1784.533	950.961	41.635	1736.509	838.192	138.505	1845.258	872.380	24.805	1823.887
2793	9.30667	871.548	103.673	1714.139	956.903	93.124	1891.805	934.994	207.398	1779.253	950.253	38.455	1731.483	839.022	136.170	1841.203	872.444	22.280	1819.877
2794	9.31000	870.496	101.091	1710.011	958.117	90.210	1886.442	935.597	204.331	1773.931	949.545	35.184	1726.514	839.855	133.759	1837.044	872.651	19.582	1815.714
2795	9.31333	869.669	98.394	1705.841	959.332	87.134	1881.145	936.263	201.148	1768.648	948.857	31.708	1721.392	840.726	131.221	1832.868	872.733	16.680	1811.323
2796	9.31667	868.352	95.619	1701.340	960.597	83.752	1875.895	937.059	197.719	1763.358	948.169	28.177	1716.294	841.692	128.552	1828.738	872.807	13.736	1807.112
2797	9.32000	867.441	92.962	1697.316	961.724	80.360	1870.525	937.834	194.153	1758.060	947.415	24.522	1711.224	842.342	125.959	1824.570	872.928	10.820	1802.721
2798	9.32333	868.538	89.119	1693.993	962.902	76.636	1865.256	938.694	190.527	1752.821	945.982	19.809	1706.823	843.657	122.836	1820.174	873.024	7.649	1798.519
2799	9.32667	868.058	85.778	1689.549	964.016	72.876	1860.106	939.579	186.569	1747.564	945.626	16.348	1701.583	844.829	119.730	1816.049	872.986	4.313	1794.224
2800	9.33000	867.409	82.358	1685.517	964.997	68.840	1854.853	940.461	182.592	1742.458	944.906	12.364	1696.763	845.647	116.691	1811.856	872.935	0.915	1790.024
2801	9.33333	866.986	78.691	1681.177	965.902	64.693	1849.794	941.330	178.497	1737.323	943.836	7.783	1692.081	846.524	113.450	1807.641	871.954	-3.489	1786.035
2802	9.33667	866.307	75.067	1676.938	966.729	60.397	1844.718	942.182	174.115	1732.337	942.697	3.284	1687.185	845.866	110.760	1804.024	872.085	-6.700	1781.737
2803	9.34000	865.917	71.197	1672.922	967.373	55.857	1839.858	943.001	169.658	1727.447	941.726	-1.128	1682.839	848.164	106.549	1799.495	871.160	-11.029	1778.036
2804	9.34333	865.168	67.384	1668.904	967.877	51.169	1835.286	943.735	165.076	1722.775	940.621	-5.555	1678.087	847.031	103.817	1796.120	870.266	-15.223	1774.111
2805	9.34667	864.140	63.678	1665.148	968.128	46.412	1830.611	944.289	160.467	1718.137	939.257	-10.355	1673.893	847.070	100.275	1792.328	869.422	-19.332	1770.278
2806	9.35000	863.434	59.594	1661.467	968.160	41.557	1826.333	944.759	155.696	1713.878	937.843	-15.088	1669.707	849.265	95.612	1788.232	868.355	-23.630	1766.833
2807	9.35333	862.534	55.597	1657.988	967.989	36.575	1822.213	945.042	150.960	1709.800	936.503	-19.663	1665.895	849.225	91.778	1784.701	867.206	-27.838	1763.172
2808	9.35667	861.492	51.587	1654.625	967.497	31.450	1818.212	945.259	146.108	1706.201	935.174	-23.983	1661.727	849.243	87.718	1781.414	866.137	-31.893	1759.558
2809	9.36000	860.412	47.651	1651.453	966.910	26.163	1814.708	945.309	141.234	1702.767	933.336	-28.934	1658.379	848.955	83.600	1778.323	864.757	-36.181	1756.446
2810	9.36333	859.448	43.565	1648.554	966.059	20.953	1811.447	945.293	136.285	1699.802	931.548	-33.860	1655.155	848.601	79.373	1775.473	863.417	-40.463	1753.393
2811	9.36667	858.406	39.562	1645.905	965.042	15.665	1808.482	945.089	131.438	1697.221	930.183	-38.106	1652.032	847.982	75.094	1772.770	861.841	-44.884	1750.507
2812	9.37000	857.253	35.539	1643.470	963.715	10.267	1805.913	944.695	126.565	1695.051	928.406	-42.861	1649.380	847.001	70.817	1770.451	860.056	-49.361	1747.834
2813	9.37333	855.881	31.569	1641.200	962.090	4.881	1803.689	944.042	121.686	1693.102	926.744	-47.319	1646.882	845.916	66.368	1768.391	858.255	-53.676	1745.329
2814	9.37667	854.545	27.610	1639.185	960.237	-0.411	1801.751	943.168	116.926	1691.739	924.764	-51.944	1644.831	844.362	61.982	1766.530	855.170	-58.431	1743.180
2815	9.38000	853.231	23.434	1637.555	958.065	-5.751	1800.385	942.042	112.188	1690.669	922.683	-56.553	1643.134	842.644	57.532	1764.975	852.940	-62.884	1741.231
2816	9.38333	851.989	19.109	1636.158	955.685	-11.044	1799.239	940.705	107.470	1690.047	920.833	-60.752	1641.539	840.695	52.961	1763.820	850.608	-67.370	1739.502
2817	9.38667	850.375	15.090	1635.194	952.972	-16.228	1798.616	939.145	102.811	1689.931	918.822	-65.004	1640.490	838.529	48.329	1762.814	848.006	-71.874	1737.715
2818	9.39000	848.803	10.983	1634.422	949.988	-21.623	1798.332	937.391	98.263	1690.255	916.953	-69.019	1639.626	836.126	43.616	1762.248	846.471	-75.886	1736.087
2819	9.39333	847.026	6.967	1634.026	946.782	-26.898	1798.474	935.327	93.670	1691.138	914.763	-73.232	1639.392	833.370	38.896	1761.893	844.295	-80.199	1735.156
2820	9.39667	845.025	3.106	1634.005	943.233	-32.333	1799.016	936.339	87.661	1691.513	912.389	-77.344	1639.111	830.250	34.203	1761.995	841.617	-84.484	1734.031
2821	9.40000	842.730	-0.320	1634.015	939.552	-37.713	1799.776	933.728	83.179	1693.342	909.773	-81.526	1639.306	826.906	29.476	1762.459	838.459	-89.163	1733.666
2822	9.40333	840.278	-3.945	1634.726	935.407	-43.248	1800.951	931.034	78.728	1695.572	907.337	-85.264	1639.872	823.567	24.421	1763.250	834.950	-93.813	1733.336
2823	9.40667	837.611	-7.389	1635.838	931.148	-48.699	1802.529	928.146	74.219	1698.287	904.598	-89.191	1640.724	819.723	19.562	1764.413	831.488	-98.107	1733.253
2824	9.41000	834.719	-10.642	1637.357	926.620	-54.396	1804.386	924.955	69.714	1701.555	901.780	-92.808	1641.900	815.511	14.760	1765.892	827.656	-102.807	1733.603
2825	9.41333	831.608	-13.726	1639.276	921.671	-60.145	1806.523	921.401	65.423	1705.265	898.848	-96.247	1643.135	811.369	9.628	1767.676	823.728	-107.393	1734.096
2826	9.41667	828.628	-17.101	1641.311	916.667	-65.782	1808.985	917.936	60.977	1709.259	895.383	-99.986	1644.987	806.647	4.822	1769.727	820.479	-114.017	1735.124
2827	9.42000	825.433	-20.392	1643.698	911.308	-71.384	1811.688	913.606	56.807	1713.815	892.029	-103.464	1647.244	802.047	-0.304	1772.082	816.059	-118.521	1736.118
2828	9.42333	822.149	-23.780	1646.361	905.832	-77.030	1814.715	909.380	52.619	1718.787	888.597	-106.641	1649.398	796.909	-5.137	1774.800	811.436	-122.306	1737.349
2829	9.42667	818.674	-27.053	1649.346	900.099	-82.531	1817.998	904.897	48.459	1723.897	885.276	-109.651	1652.052	791.835	-10.194	1777.656	806.496	-126.165	1738.640
2830	9.43000	815.025	-30.265	1652.569	894.132	-87.988	1821.544	900.171	44.321	1729.346	881.652	-112.580	1655.005	786.216	-14.928	1780.802	801.465	-129.839	1740.315
2831	9.43333	811.239	-33.311	1656.123	887.931	-93.349	1825.498	895.079	40.359	1735.176	877.905	-115.585	1658.401	780.719	-19.960	1784.096	796.412	-133.938	1742.240
2832	9.43667	807.298	-36.321	1659.927	881.481	-98.539	1829.382	889.690	36.524	1741.259	874.044	-118.347	1661.554	774.642	-24.575	1787.596	791.257	-137.899	1744.330
2833	9.44000	802.955	-39.664	1663.923	874.881	-103.612	1833.634	884.391	32.544	1747.464	870.045	-121.053	1665.360	768.579	-29.259	1791.233	785.954	-141.785	1746.715
2834	9.44333	798.765	-42.399	1668.227	868.083	-108.598	1838.046	877.075	29.502	1754.359	866.024	-123.730	1669.403	762.382	-33.911	1794.993	780.582	-145.639	1749.261
2835	9.44667	794.412	-45.053	1672.711	861.130	-113.407	1842.695	870.696	26.022	1761.128	861.821	-126.163	1673.799	755.796	-38.260	1798.950	775.119	-149.448	1751.974
2836	9.45000	789.942	-47.657	1677.409	853.994	-118.177	1847.457	864.229	22.560	1768.063	857.738	-128.377	1678.387	749.254	-42.700	1803.104	769.585	-153.075	1754.886
2837	9.45333	785.298	-50.221	1682.198	846.585	-122.681	1852.331	857.438	19.312	1775.074	853.310	-130.730	1683.225	741.416	-46.309	1807.516	763.924	-156.582	1757.972
2838	9.45667	780.561	-52.602	1687.167	839.108	-127.104	1857.293	850.714	15.945	1782.177	848.730	-132.917	1688.247	734.292	-50.332	1811.722	758.355	-160.096	1760.891
2839	9.46000	775.716	-54.906	1692.197	831.372	-131.388	1862.368	843.873	12.705	1789.344	843.754	-135.364	1693.948	727.029	-54.100	1816.081	752.381	-163.236	1764.244
2840	9.46333	770.807	-57.038	1697.307	823.532	-135.452	1867.523	836.927	9.509	1796.438	838.755	-137.713	1699.301	719.705	-57.669	1820.371	746.350	-166.435	1767.678
2841	9.46667	765.801	-59.220	1702.518	815.523	-139.393	1872.764	829.951	6.444	1803.635	834.115	-139.409	1704.745	712.368	-61.195	1824.607	740.255	-169.432	1771.258
2842	9.47000	760.742	-61.278	1707.777	807.350	-143.161	1878.105	822.956	3.422	1810.579	829.048	-141.685	1710.664	705.056	-64.554	1828.792	734.044	-172.222	1774.950
2843	9.47333	755.591	-63.392	1713.016	799.143	-146.715	1883.436	818.068	-0.705	1817.125	824.135	-143.385	1716.085	697.786	-67.721	1833.036	727.796	-174.870	1778.702
2844	9.47667	750.484	-65.440	1718.203	790.771	-150.053	1888.753	810.608	-3.441	1823.989	818.996	-145.343	1721.893	690.523	-70.630	1837.058	721.447	-177.395	1782.560
2845	9.48000	745.408	-67.452	1723.370	782.401	-153.169	1894.031	803.553	-6.125	1830.648	813.583	-147.712	1728.056	683.231	-73.337	1841.033	715.011	-179.646	1786.423
2846	9.48333	740.436	-69.372	1728.530	773.984	-156.096	1899.307	796.699	-8.671	1837.227	808.291	-149.715	1733.826	675.983	-75.775	1844.927	708.642	-181.855	1790.326
2847	9.48667	735.456	-71.199	1733.485	765.642	-158.775	1904.481	789.499	-11.154	1843.561	803.126	-151.698	1739.928	668.935	-78.044	1848.735	702.285	-183.945	1794.285
2848	9.49000	730.606	-73.048	1738.221	757.273	-161.255	1909.573	782.541	-13.432	1849.664	797.861	-153.670	1745.697	661.962	-80.102	1852.402	696.026	-185.886	1798.171
2849	9.49333	725.807	-74.689	1742.886	749.048	-163.601	1914.578	775.751	-15.542	1855.552	792.766	-155.564	1751.539	655.131	-82.048	1855.979	689.760	-187.672	1801.901
2850	9.49667	721.210	-76.339	1747.278	740.968	-165.713	1919.289	769.153	-17.683	1861.188	787.644	-157.484	1757.062	648.528	-83.718	1859.421	683.641	-189.296	1805.660
2851	9.50000	716.812	-77.934	1751.569	733.093	-167.710	1923.886	762.693	-19.523	1866.612	782.550	-159.354	1762.458	642.080	-85.298	1862.720	677.619	-190.872	1809.272
2852	9.50333	712.277	-79.392	1755.780	725.415	-169.524	1928.238	756.594	-21.417	1871.707	777.544	-161.130	1767.643	635.934	-86.686	1865.880	671.699	-192.307	1812.725
2853	9.50667	707.890	-80.824	1759.789	718.088	-171.190	1932.341	750.704	-23.195	1876.502	772.648	-162.817	1772.587	629.961	-87.863	1868.885	666.018	-193.577	1816.092
2854	9.51000	703.514	-82.135	1763.558	711.095	-172.651	1936.146	744.710	-24.595	1880.827	767.791	-164.467	1777.112	624.196	-89.022	1871.637	660.460	-194.765	1819.187
2855	9.51333	699.267	-83.392	1767.021	704.433	-174.008	1939.696	739.336	-26.048	1884.825	763.048	-166.017	1781.267	618.662	-89.992	1874.269	655.023	-195.882	1822.114
2856	9.51667	694.984	-84.569	1770.243	698.099	-175.146	1942.895	734.149	-27.354	1888.371	758.297	-167.431	1785.044	613.436	-90.835	1876.721	649.785	-196.863	1824.869
2857	9.52000	690.715	-85.595	1773.129	692.238	-176.248	1945.855	729.145	-28.462	1891.543	753.643	-168.758	1788.401	608.454	-91.545	1878.996	644.653	-197.726	1827.425
2858	9.52333	686.568	-86.552	1775.698	686.740	-177.153	1948.492	724.518	-29.582	1894.269	749.068	-169.964	1791.364	603.775	-92.107	1881.123	639.783	-198.512	1829.775
2859	9.52667	682.533	-87.439	1777.869	681.727	-177.919	1950.818	720.224	-30.505	1896.517	744.973	-170.609	1793.746	599.327	-92.618	1882.968	635.114	-199.175	1831.884
2860	9.53000	678.637	-88.226	1779.724	677.117	-178.500	1952.838	716.248	-31.239	1898.427	740.569	-171.706	1795.923	595.218	-92.959	1884.726	630.672	-199.760	1833.841
2861	9.53333	674.845	-88.980	1781.260	672.930	-178.892	1954.478	712.474	-31.758	1899.827	736.485	-172.658	1797.577	591.481	-93.198	1886.267	626.461	-200.241	1835.514
2862	9.53667	671.177	-89.668	1782.447	669.193	-179.227	1955.946	709.686	-32.702	1900.723	732.752	-173.353	1798.637	587.939	-93.310	1887.501	622.391	-200.644	1837.003
2863	9.54000	667.706	-90.339	1783.260	665.862	-179.429	1957.031	706.479	-32.950	1901.359	728.631	-174.355	1799.776	584.796	-93.378	1888.541	618.565	-200.943	1838.242
2864	9.54333	664.420	-90.954	1783.761	662.878	-179.462	1957.853	704.139	-33.542	1901.460	725.308	-175.030	1800.166	581.943	-93.253	1889.428	614.997	-201.230	1839.347
2865	9.54667	661.257	-91.525	1783.955	660.374	-179.407	1958.385	701.819	-33.816	1901.272	721.641	-176.038	1800.446	579.368	-93.154	1890.017	611.708	-201.426	1840.201
2866	9.55000	658.303	-92.050	1783.831	658.193	-179.293	1958.610	699.590	-33.887	1900.635	718.380	-176.822	1800.270	577.113	-92.875	1890.369	608.647	-201.498	1840.822
2867	9.55333	655.564	-92.541	1783.394	656.380	-179.005	1958.498	698.159	-34.190	1899.626	715.284	-177.559	1799.746	575.168	-92.570	1890.559	605.830	-201.550	1841.259
2868	9.55667	653.002	-93.089	1782.626	654.893	-178.621	1958.153	696.972	-34.385	1898.256	712.449	-178.230	1798.912	573.546	-92.122	1890.468	603.266	-201.551	1841.484
2869	9.56000	650.678	-93.599	1781.557	653.771	-178.161	1957.651	696.001	-34.505	1896.476	709.796	-178.925	1797.833	572.169	-91.648	1890.096	600.883	-201.545	1841.462
2870	9.56333	648.487	-94.176	1780.320	652.901	-177.520	1956.791	695.093	-34.468	1894.267	707.361	-179.743	1796.550	571.143	-91.128	1889.525	598.753	-201.438	1841.390
2871	9.56667	646.540	-94.774	1778.665	652.400	-176.884	1955.802	694.497	-34.377	1891.700	705.111	-180.527	1795.034	570.314	-90.524	1888.664	597.133	-201.660	1840.890
2872	9.57000	644.742	-95.379	1776.830	652.183	-176.177	1954.532	694.409	-34.441	1888.880	703.104	-181.308	1793.160	569.776	-89.974	1887.582	595.486	-201.413	1840.446
2873	9.57333	643.088	-96.031	1774.671	652.295	-175.381	1952.935	694.166	-34.271	1885.646	701.262	-182.027	1791.018	569.453	-89.373	1886.285	594.108	-201.394	1839.644
2874	9.57667	641.652	-96.746	1772.281	652.592	-174.630	1951.089	694.300	-34.268	1882.185	699.632	-182.701	1788.632	569.385	-88.812	1884.709	593.019	-201.448	1838.810
2875	9.58000	640.359	-97.373	1769.762	653.190	-173.854	1949.000	694.644	-34.295	1878.410	698.121	-183.526	1786.096	569.565	-88.268	1882.913	592.037	-201.364	1837.586
2876	9.58333	639.192	-98.169	1766.840	654.101	-173.179	1946.670	694.991	-34.277	1874.372	696.824	-184.307	1783.287	569.898	-87.830	1880.951	591.358	-201.385	1836.301
2877	9.58667	638.167	-98.852	1763.817	655.234	-172.556	1944.008	695.207	-34.130	1870.153	695.707	-185.134	1780.183	570.491	-87.413	1878.801	590.845	-201.445	1834.726
2878	9.59000	637.196	-99.630	1760.516	656.696	-172.084	1941.043	695.792	-34.190	1865.615	694.743	-185.960	1776.788	571.318	-87.048	1876.462	590.578	-201.539	1832.900
2879	9.59333	636.350	-100.471	1757.081	658.402	-171.662	1937.817	696.647	-34.353	1860.794	693.886	-186.738	1772.985	572.349	-86.827	1873.953	590.525	-201.689	1830.899
2880	9.59667	635.603	-101.296	1753.335	660.349	-171.342	1934.255	697.691	-34.656	1855.700	693.023	-187.731	1769.061	573.558	-86.641	1871.220	590.556	-201.903	1828.685
2881	9.60000	634.856	-102.271	1749.423	662.510	-171.147	1930.424	698.973	-35.149	1850.344	691.861	-189.093	1765.244	574.964	-86.489	1868.289	590.737	-202.288	1826.212
2882	9.60333	634.132	-103.248	1745.357	664.901	-171.082	1926.299	700.398	-35.788	1844.598	691.134	-190.224	1760.737	576.564	-86.396	1865.221	591.056	-202.693	1823.685
2883	9.60667	633.371	-104.383	1741.159	667.542	-171.133	1921.921	701.860	-36.514	1838.541	690.380	-191.488	1756.040	578.341	-86.504	1861.936	591.481	-203.111	1821.007
2884	9.61000	632.552	-105.553	1736.884	670.346	-171.240	1917.193	703.479	-37.409	1832.226	689.614	-192.891	1751.087	580.246	-86.577	1858.499	592.176	-203.324	1818.076
2885	9.61333	631.702	-106.835	1732.430	673.342	-171.531	1912.202	705.155	-38.457	1825.611	688.702	-194.484	1745.767	582.327	-86.791	1854.928	592.735	-203.790	1815.060
2886	9.61667	630.779	-108.201	1727.919	676.340	-172.000	1906.925	706.947	-39.822	1818.626	687.608	-196.210	1740.489	585.156	-87.499	1851.073	593.310	-204.411	1811.935
2887	9.62000	629.866	-109.677	1723.484	679.456	-172.657	1901.438	709.549	-41.832	1811.248	686.442	-198.065	1735.005	587.289	-87.842	1847.214	593.757	-204.992	1808.748
2888	9.62333	628.876	-111.332	1718.746	682.525	-173.546	1895.696	711.328	-43.585	1803.873	685.039	-200.075	1729.258	589.550	-88.341	1843.251	594.253	-205.854	1805.414
2889	9.62667	627.832	-113.037	1713.937	685.594	-174.639	1889.762	712.888	-45.462	1796.416	683.518	-202.215	1723.545	591.839	-89.042	1839.085	594.691	-206.662	1802.088
2890	9.63000	626.658	-114.821	1709.003	688.461	-175.964	1883.642	714.494	-47.610	1788.896	681.864	-204.242	1717.723	593.984	-89.765	1834.916	595.025	-207.529	1798.421
2891	9.63333	625.390	-116.663	1704.172	691.191	-177.517	1877.401	716.021	-49.992	1781.353	679.965	-206.562	1711.712	596.154	-90.623	1830.702	595.316	-209.469	1795.101
2892	9.63667	624.062	-118.575	1699.370	693.679	-179.246	1871.100	717.389	-52.504	1773.824	677.995	-208.825	1705.762	598.313	-91.681	1826.430	595.424	-210.405	1791.452
2893	9.64000	622.655	-120.599	1694.664	695.885	-181.160	1864.864	718.367	-55.093	1766.339	675.766	-211.310	1700.050	600.357	-92.815	1822.000	595.419	-210.953	1787.878
2894	9.64333	621.157	-122.699	1689.957	697.884	-183.125	1858.668	719.250	-57.836	1758.945	673.357	-214.030	1694.551	601.977	-93.790	1817.663	596.043	-213.360	1784.149
2895	9.64667	619.594	-124.911	1685.408	699.577	-185.233	1852.658	719.894	-60.688	1751.708	670.886	-216.855	1689.342	603.539	-94.899	1813.315	595.531	-214.317	1780.593
2896	9.65000	617.920	-127.157	1680.953	700.922	-187.348	1846.723	719.908	-63.182	1744.980	668.288	-219.574	1684.251	605.078	-96.313	1808.917	595.099	-215.701	1777.166
2897	9.65333	616.175	-129.503	1676.630	702.026	-189.523	1840.997	720.309	-66.378	1737.933	665.580	-222.436	1679.391	606.231	-97.508	1804.634	594.521	-217.131	1773.999
2898	9.65667	614.288	-131.820	1672.427	702.719	-191.662	1835.485	720.179	-69.389	1731.248	662.721	-225.388	1674.859	607.235	-98.869	1800.367	593.569	-218.424	1770.856
2899	9.66000	612.297	-134.150	1668.351	703.101	-193.789	1830.307	719.921	-72.590	1724.640	659.754	-228.398	1670.664	607.861	-100.126	1796.205	592.443	-219.747	1768.001
2900	9.66333	610.114	-136.395	1664.330	703.092	-195.866	1825.439	719.414	-75.848	1718.353	656.640	-231.521	1666.945	608.281	-101.453	1792.038	591.093	-221.105	1765.269
2901	9.66667	607.980	-139.614	1661.151	702.777	-197.938	1820.912	718.630	-79.141	1712.386	653.398	-234.542	1663.481	608.407	-102.777	1788.024	589.542	-222.422	1762.742
2902	9.67000	605.504	-142.135	1657.754	702.055	-199.903	1816.685	717.619	-82.521	1706.721	650.040	-237.695	1660.344	608.179	-104.035	1784.294	587.648	-223.585	1760.531
2903	9.67333	602.881	-144.928	1654.794	701.026	-201.829	1812.925	716.161	-85.811	1701.409	646.503	-240.942	1657.244	607.661	-105.217	1780.855	585.597	-224.838	1758.629
2904	9.67667	599.999	-147.633	1652.035	699.564	-203.718	1809.496	714.657	-89.338	1696.417	642.580	-244.208	1655.288	606.852	-106.556	1777.439	582.121	-225.881	1757.517
2905	9.68000	596.881	-150.268	1649.720	697.707	-205.519	1806.565	712.496	-92.574	1691.975	638.247	-247.372	1654.034	605.059	-107.262	1774.718	579.288	-227.130	1756.033
2906	9.68333	593.589	-152.860	1647.783	695.443	-207.402	1804.098	710.318	-96.148	1687.968	633.922	-250.298	1652.696	603.487	-108.497	1772.041	575.917	-228.206	1755.255
2907	9.68667	590.011	-155.344	1646.203	692.741	-209.286	1802.097	707.415	-99.355	1684.627	628.951	-253.326	1652.205	601.464	-109.611	1769.887	572.347	-229.315	1754.560
2908	9.69000	586.253	-157.724	1645.032	689.578	-211.184	1800.643	704.868	-102.851	1681.839	623.993	-256.106	1651.715	599.018	-110.571	1768.164	568.312	-230.299	1754.543
2909	9.69333	582.292	-159.869	1644.348	685.956	-213.084	1799.797	701.691	-106.042	1679.828	618.773	-258.652	1651.763	596.383	-111.733	1766.837	563.889	-231.224	1754.473
2910	9.69667	578.049	-161.914	1644.024	681.799	-214.853	1799.478	698.036	-109.072	1678.559	613.005	-261.409	1652.420	593.220	-112.720	1765.982	559.133	-232.065	1755.222
2911	9.70000	573.484	-164.010	1644.454	677.224	-216.527	1799.831	694.722	-112.223	1677.843	607.606	-263.455	1653.309	589.664	-113.717	1765.723	554.254	-232.857	1755.903
2912	9.70333	568.926	-165.611	1645.029	672.229	-217.977	1800.893	690.600	-114.796	1678.044	601.922	-265.486	1654.807	585.614	-114.534	1765.930	548.960	-233.517	1757.051
2913	9.70667	564.250	-167.036	1646.234	666.813	-219.207	1802.635	685.985	-116.920	1679.060	596.355	-267.159	1656.801	581.065	-115.211	1766.763	543.239	-233.985	1758.907
2914	9.71000	559.345	-168.313	1647.900	660.975	-220.191	1804.981	681.246	-118.961	1680.850	590.669	-268.631	1659.259	576.046	-115.781	1768.160	537.404	-234.442	1761.040
2915	9.71333	554.330	-169.474	1650.094	654.710	-220.840	1808.047	676.158	-120.442	1683.511	585.051	-269.840	1662.066	570.542	-116.251	1770.085	527.107	-232.253	1764.885
2916	9.71667	549.216	-170.316	1652.710	648.052	-221.263	1811.765	670.784	-121.653	1687.004	579.507	-270.748	1665.514	564.482	-116.607	1772.599	520.933	-232.615	1767.616
2917	9.72000	543.873	-170.997	1655.833	640.920	-221.410	1816.233	665.084	-122.333	1691.341	573.933	-271.446	1669.376	557.956	-116.798	1775.785	514.281	-232.775	1770.741
2918	9.72333	538.501	-171.298	1659.566	633.293	-221.300	1821.330	659.031	-122.427	1696.610	568.379	-271.806	1673.715	550.900	-116.933	1779.504	507.276	-232.801	1774.341
2919	9.72667	532.944	-171.422	1663.806	625.252	-220.945	1827.146	652.611	-122.166	1702.681	562.987	-271.763	1678.588	543.234	-116.852	1783.817	499.986	-232.876	1778.191
2920	9.73000	527.142	-171.199	1668.514	616.678	-220.408	1833.554	645.765	-121.530	1709.589	557.396	-271.444	1683.795	535.006	-116.603	1788.708	492.183	-232.715	1782.487
2921	9.73333	521.097	-170.788	1673.669	607.546	-219.634	1840.538	639.764	-121.164	1717.044	551.532	-271.020	1689.533	526.201	-116.200	1794.208	484.145	-232.542	1787.040
2922	9.73667	514.897	-169.977	1679.254	597.900	-218.743	1848.045	631.984	-119.551	1725.685	545.794	-270.116	1695.717	516.344	-115.377	1800.228	475.758	-232.359	1791.873
2923	9.74000	508.374	-168.947	1685.421	587.678	-217.617	1856.053	623.602	-117.401	1735.023	539.967	-268.841	1702.034	506.367	-114.804	1806.843	466.847	-231.964	1796.992
2924	9.74333	501.615	-167.542	1692.018	576.953	-216.355	1864.506	614.657	-114.931	1745.129	533.971	-267.121	1709.130	495.733	-114.081	1813.734	457.705	-231.580	1802.480
2925	9.74667	494.495	-165.867	1699.093	565.713	-214.931	1873.366	605.278	-112.129	1755.722	527.879	-265.012	1716.594	484.579	-113.415	1821.080	448.095	-231.025	1808.084
2926	9.75000	486.934	-163.862	1706.581	553.890	-213.303	1882.591	594.846	-108.627	1767.018	521.530	-262.494	1724.276	472.770	-112.540	1828.695	438.092	-230.324	1814.103
2927	9.75333	478.922	-161.359	1714.540	541.525	-211.572	1891.988	583.892	-104.934	1778.777	514.952	-259.614	1732.287	460.223	-111.486	1836.625	427.880	-229.661	1820.250
2928	9.75667	470.515	-158.756	1722.777	528.447	-209.590	1901.712	572.137	-100.866	1791.041	508.105	-256.321	1740.803	446.984	-110.375	1844.796	426.609	-231.872	1824.094
2929	9.76000	461.786	-155.839	1731.399	514.844	-207.394	1911.696	559.607	-96.543	1803.674	501.050	-252.542	1749.615	433.137	-109.219	1853.156	416.070	-231.023	1830.338
2930	9.76333	452.571	-152.586	1740.236	500.605	-205.033	1921.848	546.043	-91.611	1816.764	493.693	-248.585	1759.016	418.741	-108.241	1861.467	405.768	-230.294	1836.792
2931	9.76667	443.061	-149.061	1749.184	485.773	-202.597	1932.209	531.887	-86.650	1830.119	486.055	-244.266	1768.688	403.611	-107.125	1869.976	394.049	-229.363	1843.349
2932	9.77000	433.224	-145.592	1758.706	470.256	-199.918	1942.522	516.834	-81.449	1843.782	478.246	-239.456	1778.661	387.845	-106.061	1878.428	382.796	-228.314	1850.109
2933	9.77333	423.109	-141.823	1768.407	454.071	-197.304	1952.956	500.806	-75.957	1857.758	470.089	-234.228	1789.009	371.629	-105.275	1886.658	370.999	-227.336	1856.552
2934	9.77667	412.553	-137.625	1778.340	437.232	-194.637	1963.258	483.747	-70.259	1871.958	462.044	-228.072	1799.695	354.694	-104.449	1894.765	359.069	-226.281	1862.883
2935	9.78000	401.568	-133.097	1788.425	419.651	-192.065	1973.481	465.503	-64.385	1886.289	453.132	-222.351	1810.963	337.485	-104.008	1902.316	348.768	-224.038	1869.004
2936	9.78333	390.193	-128.327	1798.628	401.436	-189.454	1983.575	446.450	-58.723	1900.530	444.254	-215.538	1822.323	319.575	-103.440	1909.727	338.120	-221.626	1875.181
2937	9.78667	378.380	-123.422	1808.844	382.660	-186.920	1993.380	426.347	-53.136	1914.518	434.461	-209.286	1834.290	301.320	-103.214	1916.617	326.357	-220.238	1881.496
2938	9.79000	366.204	-118.315	1819.108	363.368	-184.417	2002.794	405.317	-47.682	1928.161	425.111	-201.392	1845.958	282.704	-102.947	1922.946	314.355	-218.134	1887.724
2939	9.79333	353.626	-113.098	1829.313	343.564	-181.964	2011.800	383.269	-42.327	1941.290	415.332	-193.398	1858.193	263.761	-102.898	1928.380	302.603	-216.010	1893.589
2940	9.79667	340.563	-107.745	1839.374	323.349	-179.493	2020.108	360.413	-37.260	1953.676	403.490	-186.271	1870.962	244.671	-102.705	1933.546	290.798	-213.661	1899.252
2941	9.80000	325.901	-101.441	1849.370	302.859	-177.193	2027.954	336.738	-32.514	1965.234	391.742	-178.046	1883.740	225.361	-102.479	1938.029	278.965	-211.107	1904.985
