Frame	Time	handball_6 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
2737	9.12000	1103.68453	229.42559	1578.38023	-107.01979	-13.06069	110.90733	2.97701	-0.34763	-0.35054	-0.86964	-0.90999	-0.09741	0.40302	-0.22598	0.93147	-0.28513	
2738	9.12333	1101.41518	225.50987	1586.82540	-106.94184	-12.53299	110.21996	2.97355	-0.33739	-0.34519	-0.87579	-0.91601	-0.09408	0.38996	-0.21700	0.93381	-0.28446	
2739	9.12667	1098.91851	221.55084	1595.47774	-106.95655	-11.97662	109.53209	2.94776	-0.32706	-0.34123	-0.88125	-0.92194	-0.08956	0.37684	-0.20751	0.93570	-0.28530	
2740	9.13000	1095.67975	217.76820	1604.47575	-106.80127	-11.49481	109.21426	3.12780	-0.32250	-0.33573	-0.88503	-0.92535	-0.08502	0.36945	-0.19928	0.93811	-0.28326	
2741	9.13333	1092.58386	213.84400	1613.59233	-106.79205	-10.83763	108.41684	3.06024	-0.31029	-0.33097	-0.89117	-0.93186	-0.07952	0.35400	-0.18803	0.94028	-0.28375	
2742	9.13667	1089.38765	210.15598	1622.87592	-106.75465	-10.20936	107.64933	2.99966	-0.29839	-0.32616	-0.89698	-0.93784	-0.07433	0.33901	-0.17725	0.94239	-0.28371	
2743	9.14000	1086.36684	206.56995	1632.49004	-106.75210	-9.72069	106.69611	3.10168	-0.28317	-0.32253	-0.90321	-0.94409	-0.07206	0.32172	-0.16885	0.94381	-0.28409	
2744	9.14333	1083.05103	203.24043	1641.98664	-106.68554	-9.16694	105.69718	2.98547	-0.26710	-0.31770	-0.90979	-0.95041	-0.06923	0.30320	-0.15931	0.94566	-0.28345	
2745	9.14667	1079.00173	200.07674	1651.70834	-106.47833	-8.65841	105.01175	2.98885	-0.25607	-0.31136	-0.91514	-0.95487	-0.06596	0.28962	-0.15054	0.94800	-0.28042	
2746	9.15000	1075.18109	196.99970	1661.47647	-106.27741	-8.19087	104.11831	3.00769	-0.24144	-0.30518	-0.92118	-0.95990	-0.06426	0.27287	-0.14247	0.95012	-0.27743	
2747	9.15333	1071.37064	193.86872	1671.44572	-106.13322	-7.76941	103.00474	3.10999	-0.22297	-0.29997	-0.92753	-0.96541	-0.06400	0.25277	-0.13519	0.95180	-0.27532	
2748	9.15667	1067.09941	190.88720	1681.32795	-105.99046	-7.26207	101.97566	2.98288	-0.20583	-0.29470	-0.93316	-0.97039	-0.06171	0.23353	-0.12641	0.95360	-0.27327	
2749	9.16000	1062.83915	188.20999	1691.22462	-105.58285	-6.98463	100.85364	3.02043	-0.18690	-0.28588	-0.93986	-0.97482	-0.06445	0.21346	-0.12160	0.95609	-0.26664	
2750	9.16333	1058.12227	185.36905	1701.14843	-105.29926	-6.52116	99.76968	2.97357	-0.16859	-0.27862	-0.94549	-0.97912	-0.06318	0.19321	-0.11357	0.95832	-0.26215	
2751	9.16667	1053.29194	182.80875	1710.94855	-104.86832	-6.21133	98.69363	2.95951	-0.15026	-0.26946	-0.95122	-0.98271	-0.06459	0.17353	-0.10820	0.96084	-0.25509	
2752	9.17000	1048.09194	180.51273	1720.57209	-104.39635	-6.06393	97.89133	3.01313	-0.13653	-0.26032	-0.95582	-0.98499	-0.06722	0.15900	-0.10564	0.96318	-0.24724	
2753	9.17333	1042.83362	177.81536	1730.32254	-104.02559	-5.70439	96.74711	3.07504	-0.11691	-0.25201	-0.96064	-0.98816	-0.06729	0.13791	-0.09940	0.96538	-0.24115	
2754	9.17667	1037.56628	175.44943	1739.63826	-103.47027	-5.50712	95.52425	3.09076	-0.09582	-0.24084	-0.96582	-0.99076	-0.07047	0.11587	-0.09597	0.96800	-0.23187	
2755	9.18000	1032.12047	173.02252	1748.87680	-103.06664	-5.30489	94.37403	3.05431	-0.07594	-0.23229	-0.96968	-0.99282	-0.07256	0.09513	-0.09246	0.96994	-0.22512	
2756	9.18333	1026.75691	170.53344	1757.97573	-102.74735	-5.23301	93.16508	3.17868	-0.05498	-0.22523	-0.97275	-0.99431	-0.07664	0.07395	-0.09121	0.97129	-0.21973	
2757	9.18667	1021.66456	168.22256	1766.57002	-102.28391	-5.14639	92.18018	3.19692	-0.03789	-0.21594	-0.97567	-0.99525	-0.07949	0.05624	-0.08970	0.97317	-0.21190	
2758	9.19000	1014.90879	165.89729	1775.23989	-101.79044	-5.19619	90.58509	2.79472	-0.01017	-0.20523	-0.97866	-0.99584	-0.08656	0.02850	-0.09057	0.97488	-0.20349	
2759	9.19333	1009.50896	163.81980	1783.09993	-101.15180	-5.03874	89.92574	2.97361	0.00129	-0.19330	-0.98114	-0.99613	-0.08642	0.01572	-0.08783	0.97733	-0.19266	
2760	9.19667	1003.18208	161.76408	1790.81318	-100.72339	-5.20984	88.64351	2.72802	0.02358	-0.18390	-0.98266	-0.99559	-0.09360	-0.00637	-0.09080	0.97848	-0.18530	
2761	9.20000	997.26154	159.50607	1798.17310	-100.37542	-5.11076	87.57914	2.63278	0.04207	-0.17624	-0.98345	-0.99514	-0.09515	-0.02552	-0.08908	0.97974	-0.17938	
2762	9.20333	991.46186	157.32616	1804.93244	-100.01134	-5.06036	86.48673	2.55543	0.06104	-0.16819	-0.98386	-0.99423	-0.09735	-0.04504	-0.08821	0.98094	-0.17317	
2763	9.20667	986.19754	155.23437	1811.26333	-99.65382	-4.93168	85.76639	2.75700	0.07355	-0.16098	-0.98421	-0.99358	-0.09690	-0.05840	-0.08597	0.98219	-0.16707	
2764	9.21000	979.68737	153.25922	1817.44461	-99.36295	-5.09079	84.48947	2.43623	0.09565	-0.15353	-0.98350	-0.99145	-0.10277	-0.08038	-0.08873	0.98279	-0.16205	
2765	9.21333	973.95466	151.36497	1822.80909	-99.13465	-5.09679	83.49096	2.43702	0.11291	-0.14779	-0.98255	-0.98963	-0.10514	-0.09791	-0.08884	0.98341	-0.15813	
2766	9.21667	968.06712	149.47213	1827.97000	-99.01048	-4.97324	82.66853	2.51988	0.12713	-0.14441	-0.98132	-0.98809	-0.10491	-0.11257	-0.08669	0.98394	-0.15603	
2767	9.22000	963.02165	147.66308	1832.38308	-98.92416	-4.86478	82.07680	2.48189	0.13735	-0.14210	-0.98028	-0.98689	-0.10436	-0.12315	-0.08480	0.98434	-0.15457	
2768	9.22333	957.87798	146.08629	1836.34797	-98.68521	-4.97735	81.23337	2.54185	0.15184	-0.13617	-0.97898	-0.98459	-0.10778	-0.13771	-0.08676	0.98481	-0.15044	
2769	9.22667	952.75267	144.43917	1839.81646	-98.54834	-4.92034	80.43303	2.59917	0.16559	-0.13248	-0.97726	-0.98246	-0.10834	-0.15178	-0.08577	0.98525	-0.14810	
2770	9.23000	947.70992	142.73359	1842.90848	-98.47977	-4.78326	79.85555	2.66193	0.17552	-0.13063	-0.97577	-0.98094	-0.10716	-0.16210	-0.08339	0.98562	-0.14695	
2771	9.23333	943.10287	141.23341	1845.28144	-98.38008	-4.81561	79.05450	2.67022	0.18920	-0.12732	-0.97365	-0.97834	-0.10921	-0.17584	-0.08395	0.98583	-0.14522	
2772	9.23667	938.54189	139.81358	1847.22726	-98.31972	-4.81901	78.49221	2.75645	0.19880	-0.12520	-0.97201	-0.97643	-0.11032	-0.18549	-0.08401	0.98598	-0.14419	
2773	9.24000	934.20414	138.34476	1848.68682	-98.37428	-4.79333	77.90748	2.77248	0.20876	-0.12509	-0.96993	-0.97439	-0.11135	-0.19536	-0.08356	0.98588	-0.14513	
2774	9.24333	930.22852	136.77158	1849.63762	-98.47485	-4.69213	77.53400	2.78627	0.21514	-0.12644	-0.96836	-0.97315	-0.11081	-0.20173	-0.08180	0.98577	-0.14688	
2775	9.24667	926.39075	135.33099	1850.11321	-98.62530	-4.60972	77.15726	2.81725	0.22156	-0.12856	-0.96664	-0.97183	-0.11081	-0.20801	-0.08037	0.98549	-0.14949	
2776	9.25000	923.02594	133.82416	1850.08086	-98.77776	-4.58594	76.95298	2.84874	0.22503	-0.13082	-0.96553	-0.97107	-0.11143	-0.21122	-0.07995	0.98512	-0.15211	
2777	9.25333	919.90624	132.39409	1849.43724	-98.90650	-4.58731	76.76540	2.84025	0.22821	-0.13262	-0.96454	-0.97032	-0.11236	-0.21412	-0.07998	0.98478	-0.15433	
2778	9.25667	917.01316	130.95913	1848.50903	-99.10156	-4.54153	76.69949	2.86375	0.22934	-0.13595	-0.96381	-0.97012	-0.11248	-0.21497	-0.07918	0.98431	-0.15769	
2779	9.26000	914.42854	129.49254	1847.06598	-99.27759	-4.50925	76.75652	2.86340	0.22838	-0.13915	-0.96358	-0.97039	-0.11246	-0.21376	-0.07862	0.98386	-0.16072	
2780	9.26333	912.10140	128.00473	1845.23293	-99.49019	-4.47866	76.87046	2.82185	0.22646	-0.14307	-0.96346	-0.97089	-0.11246	-0.21151	-0.07809	0.98330	-0.16438	
2781	9.26667	910.37850	126.52191	1842.97128	-99.63251	-4.57449	77.04565	2.82624	0.22346	-0.14544	-0.96380	-0.97144	-0.11414	-0.20801	-0.07976	0.98276	-0.16680	
2782	9.27000	908.64117	124.90551	1840.41448	-99.85184	-4.52324	77.34148	2.79903	0.21846	-0.14991	-0.96426	-0.97265	-0.11331	-0.20274	-0.07886	0.98218	-0.17057	
2783	9.27333	907.05245	123.04174	1837.51819	-100.17574	-4.34129	77.79442	2.75201	0.21081	-0.15692	-0.96485	-0.97459	-0.11017	-0.19502	-0.07570	0.98145	-0.17616	
2784	9.27667	906.05111	121.23052	1834.22767	-100.37705	-4.32884	78.22416	2.73713	0.20350	-0.16118	-0.96572	-0.97616	-0.10944	-0.18744	-0.07548	0.98084	-0.17961	
2785	9.28000	905.70027	118.95828	1830.63946	-100.59740	-4.24329	78.91414	3.11163	0.19175	-0.16649	-0.96722	-0.97865	-0.10673	-0.17565	-0.07399	0.98025	-0.18340	
2786	9.28333	904.99736	117.18969	1826.83054	-100.78185	-4.27192	79.37323	3.04167	0.18390	-0.17037	-0.96807	-0.98012	-0.10642	-0.16746	-0.07449	0.97962	-0.18655	
2787	9.28667	904.45500	115.11163	1822.91232	-101.02720	-4.18373	79.96602	2.99959	0.17377	-0.17587	-0.96895	-0.98208	-0.10384	-0.15727	-0.07296	0.97892	-0.19077	
2788	9.29000	903.97818	112.75971	1818.79519	-101.32099	-3.99277	80.70827	3.03881	0.16107	-0.18271	-0.96988	-0.98448	-0.09908	-0.14483	-0.06963	0.97816	-0.19583	
2789	9.29333	903.76979	110.59756	1814.51349	-101.48278	-4.01040	81.28677	2.98291	0.15112	-0.18639	-0.97078	-0.98604	-0.09790	-0.13469	-0.06994	0.97758	-0.19859	
2790	9.29667	903.73117	108.20901	1810.02546	-101.66010	-3.95324	81.99351	3.04891	0.13895	-0.19073	-0.97176	-0.98790	-0.09501	-0.12261	-0.06894	0.97703	-0.20162	
2791	9.30000	903.88306	105.58785	1805.54671	-101.97198	-3.84171	82.47632	2.96902	0.13064	-0.19707	-0.97165	-0.98916	-0.09214	-0.11431	-0.06700	0.97605	-0.20697	
2792	9.30333	904.01031	102.96046	1800.93913	-102.10490	-3.73713	83.15932	2.97133	0.11886	-0.20062	-0.97243	-0.99077	-0.08825	-0.10289	-0.06518	0.97569	-0.20926	
2793	9.30667	904.19497	100.18403	1796.30486	-102.22169	-3.60491	83.83767	2.98478	0.10713	-0.20388	-0.97312	-0.99225	-0.08382	-0.09168	-0.06288	0.97540	-0.21128	
2794	9.31000	904.37773	97.36012	1791.62201	-102.29253	-3.47423	84.55817	3.03842	0.09466	-0.20633	-0.97389	-0.99366	-0.07913	-0.07982	-0.06060	0.97528	-0.21251	
2795	9.31333	904.59716	94.38111	1786.88181	-102.32912	-3.30045	85.23769	3.09260	0.08288	-0.20812	-0.97459	-0.99489	-0.07378	-0.06886	-0.05757	0.97532	-0.21317	
2796	9.31667	904.77948	91.25898	1782.12959	-102.35536	-3.09473	85.99638	3.12311	0.06972	-0.20977	-0.97526	-0.99610	-0.06755	-0.05668	-0.05399	0.97541	-0.21366	
2797	9.32000	904.94765	88.12958	1777.40717	-102.38038	-2.85643	86.68764	3.18949	0.05771	-0.21123	-0.97573	-0.99709	-0.06098	-0.04577	-0.04983	0.97553	-0.21413	
2798	9.32333	905.46611	84.42926	1772.93112	-102.62315	-2.46858	87.23004	3.27844	0.04828	-0.21625	-0.97514	-0.99790	-0.05254	-0.03776	-0.04307	0.97492	-0.21833	
2799	9.32667	905.84916	80.93572	1768.17940	-102.63019	-2.24816	87.82238	3.28224	0.03797	-0.21705	-0.97542	-0.99851	-0.04656	-0.02851	-0.03923	0.97505	-0.21849	
2800	9.33000	906.05912	77.29320	1763.57835	-102.68525	-1.95135	88.43879	3.33397	0.02723	-0.21861	-0.97543	-0.99905	-0.03919	-0.01911	-0.03405	0.97503	-0.21947	
2801	9.33333	906.08858	73.27081	1759.00832	-102.80612	-1.52246	89.00326	3.30994	0.01739	-0.22117	-0.97508	-0.99950	-0.02976	-0.01107	-0.02657	0.97478	-0.22157	
2802	9.33667	905.97742	69.48724	1754.48965	-102.89370	-1.16979	89.56145	3.14744	0.00765	-0.22298	-0.97479	-0.99976	-0.02161	-0.00291	-0.02042	0.97458	-0.22310	
2803	9.34000	906.22345	65.18382	1750.09930	-102.96911	-0.74246	90.15089	3.31567	-0.00263	-0.22446	-0.97448	-0.99991	-0.01204	0.00547	-0.01296	0.97441	-0.22441	
2804	9.34333	905.78310	61.11156	1745.88045	-103.00382	-0.31259	90.57514	3.13371	-0.01004	-0.22506	-0.97429	-0.99993	-0.00306	0.01101	-0.00546	0.97434	-0.22501	
2805	9.34667	905.37419	56.84582	1741.72673	-103.07165	0.12400	91.10604	3.15302	-0.01930	-0.22609	-0.97392	-0.99981	0.00647	0.01831	0.00216	0.97409	-0.22617	
2806	9.35000	905.29072	52.27610	1737.74146	-103.09553	0.57681	91.67862	3.33830	-0.02929	-0.22619	-0.97364	-0.99952	0.01644	0.02625	0.01007	0.97394	-0.22656	
2807	9.35333	904.73778	47.88637	1733.96695	-103.10609	0.99913	92.04795	3.35756	-0.03573	-0.22600	-0.97347	-0.99921	0.02508	0.03085	0.01744	0.97380	-0.22672	
2808	9.35667	904.12428	43.48623	1730.29341	-102.97072	1.39748	92.40803	3.38904	-0.04200	-0.22326	-0.97385	-0.99882	0.03318	0.03547	0.02439	0.97420	-0.22439	
2809	9.36000	903.26771	38.90722	1727.01827	-102.95134	1.88901	92.75589	3.37033	-0.04805	-0.22232	-0.97379	-0.99830	0.04286	0.03948	0.03296	0.97403	-0.22400	
2810	9.36333	902.38195	34.29305	1723.97642	-102.89161	2.35371	93.01915	3.37538	-0.05263	-0.22069	-0.97392	-0.99777	0.05173	0.04219	0.04107	0.97397	-0.22292	
2811	9.36667	901.41058	29.77804	1721.15881	-102.70939	2.73931	93.15932	3.40239	-0.05505	-0.21710	-0.97460	-0.99734	0.05868	0.04326	0.04779	0.97438	-0.21975	
2812	9.37000	900.12991	25.18605	1718.66061	-102.52872	3.18769	93.28798	3.38916	-0.05727	-0.21346	-0.97527	-0.99681	0.06664	0.04395	0.05561	0.97468	-0.21659	
2813	9.37333	898.82536	20.55591	1716.40728	-102.35477	3.56536	93.28577	3.35697	-0.05721	-0.21013	-0.97600	-0.99642	0.07291	0.04270	0.06219	0.97495	-0.21355	
2814	9.37667	897.07923	15.90887	1714.52055	-102.15377	4.05884	93.20014	3.34477	-0.05568	-0.20635	-0.97689	-0.99594	0.08084	0.03969	0.07078	0.97513	-0.21001	
2815	9.38000	895.30395	11.29087	1712.97799	-101.95127	4.42835	93.08517	3.33680	-0.05366	-0.20271	-0.97777	-0.99557	0.08657	0.03669	0.07721	0.97540	-0.20646	
2816	9.38333	893.46781	6.69009	1711.70433	-101.67242	4.71279	92.86513	3.29816	-0.04982	-0.19804	-0.97893	-0.99537	0.09047	0.03235	0.08216	0.97601	-0.20163	
2817	9.38667	891.34466	2.15816	1710.78091	-101.33511	5.01399	92.58426	3.34240	-0.04492	-0.19248	-0.98027	-0.99516	0.09447	0.02705	0.08740	0.97674	-0.19579	
2818	9.39000	889.32575	-2.30700	1710.14931	-100.92113	5.16860	92.22892	3.31970	-0.03873	-0.18587	-0.98181	-0.99518	0.09576	0.02113	0.09009	0.97790	-0.18869	
2819	9.39333	886.96047	-6.82557	1710.00155	-100.55006	5.35147	91.83410	3.31383	-0.03187	-0.18007	-0.98314	-0.99513	0.09750	0.01440	0.09326	0.97881	-0.18230	
2820	9.39667	884.83679	-11.55426	1709.93450	-100.22083	6.23956	91.47098	3.27786	-0.02552	-0.17464	-0.98430	-0.99375	0.11148	0.00598	0.10869	0.97830	-0.17639	
2821	9.40000	881.88294	-16.04497	1710.41512	-99.69041	6.45591	91.04089	3.21517	-0.01805	-0.16628	-0.98591	-0.99349	0.11387	-0.00102	0.11244	0.97948	-0.16726	
2822	9.40333	878.77228	-20.53431	1711.27882	-99.03654	6.66116	90.53329	3.27688	-0.00924	-0.15599	-0.98772	-0.99321	0.11601	-0.00903	0.11600	0.98092	-0.15600	
2823	9.40667	875.46332	-24.92392	1712.49303	-98.37159	6.87133	90.00974	3.32332	-0.00017	-0.14557	-0.98935	-0.99282	0.11839	-0.01725	0.11964	0.98224	-0.14455	
2824	9.41000	871.88186	-29.37362	1714.11718	-97.63268	7.06255	89.43675	3.36270	0.00976	-0.13401	-0.99093	-0.99236	0.12055	-0.02607	0.12295	0.98362	-0.13181	
2825	9.41333	868.09996	-33.74776	1715.99579	-96.75031	7.20307	88.85777	3.45233	0.01978	-0.12000	-0.99258	-0.99191	0.12215	-0.03453	0.12539	0.98523	-0.11662	
2826	9.41667	864.28390	-38.52322	1718.23491	-95.96687	7.16692	88.24084	3.58644	0.03046	-0.10771	-0.99372	-0.99172	0.12083	-0.04350	0.12476	0.98681	-0.10314	
2827	9.42000	860.07996	-42.90687	1720.77554	-95.13037	7.21566	87.53641	3.58282	0.04264	-0.09472	-0.99459	-0.99116	0.12114	-0.05403	0.12560	0.98811	-0.08871	
2828	9.42333	855.72659	-47.18607	1723.56604	-94.21509	7.29144	86.79962	3.55377	0.05538	-0.08045	-0.99522	-0.99037	0.12227	-0.06499	0.12692	0.98923	-0.07291	
2829	9.42667	851.21551	-51.21779	1726.59906	-93.31800	7.42530	86.01454	3.48632	0.06892	-0.06670	-0.99539	-0.98922	0.12468	-0.07685	0.12923	0.98995	-0.05739	
2830	9.43000	846.44804	-55.22600	1729.92881	-92.42361	7.51517	85.20481	3.43106	0.08288	-0.05306	-0.99515	-0.98794	0.12668	-0.08903	0.13079	0.99052	-0.04192	
2831	9.43333	841.55302	-59.30972	1733.58989	-91.50297	7.48391	84.36157	3.42425	0.09741	-0.03889	-0.99448	-0.98668	0.12700	-0.10162	0.13025	0.99114	-0.02601	
2832	9.43667	836.40495	-63.20025	1737.34281	-90.55106	7.41224	83.50665	3.42159	0.11214	-0.02414	-0.99340	-0.98528	0.12709	-0.11432	0.12901	0.99160	-0.00954	
2833	9.44000	831.13610	-67.13780	1741.39447	-89.69675	7.35160	82.66582	3.45186	0.12661	-0.01109	-0.99189	-0.98367	0.12758	-0.12698	0.12796	0.99177	0.00525	
2834	9.44333	825.48776	-70.79541	1745.72098	-88.72749	6.90705	81.71067	3.45915	0.14313	0.00464	-0.98969	-0.98237	0.12218	-0.14149	0.12026	0.99250	0.02205	
2835	9.44667	819.83123	-74.38578	1750.21554	-87.82135	6.66119	80.76048	3.45737	0.15948	0.01891	-0.98702	-0.98036	0.12051	-0.15609	0.11600	0.99253	0.03776	
2836	9.45000	814.12592	-77.90494	1754.89009	-86.89146	6.38388	79.80083	3.47461	0.17597	0.03371	-0.98382	-0.97810	0.11887	-0.17088	0.11119	0.99234	0.05389	
2837	9.45333	807.99633	-81.19928	1759.71942	-86.07115	6.10274	78.76707	3.41997	0.19369	0.04654	-0.97996	-0.97528	0.11738	-0.18720	0.10631	0.99200	0.06813	
2838	9.45667	801.95085	-84.51020	1764.58583	-85.19549	5.81499	77.76085	3.44292	0.21090	0.06045	-0.97564	-0.97224	0.11642	-0.20295	0.10132	0.99136	0.08333	
2839	9.46000	795.66444	-87.69957	1769.70573	-84.44156	5.63823	76.73964	3.40468	0.22827	0.07185	-0.97094	-0.96863	0.11740	-0.21904	0.09825	0.99048	0.09639	
2840	9.46333	789.32156	-90.78375	1774.77884	-83.70229	5.44307	75.73607	3.39886	0.24528	0.08308	-0.96589	-0.96480	0.11841	-0.23482	0.09486	0.98948	0.10920	
2841	9.46667	782.98327	-93.68743	1779.92918	-82.93652	5.16666	74.67934	3.41064	0.26315	0.09499	-0.96007	-0.96054	0.11868	-0.25154	0.09005	0.98838	0.12247	
2842	9.47000	776.51842	-96.56910	1785.15083	-82.31621	4.99804	73.61669	3.41268	0.28099	0.10392	-0.95407	-0.95575	0.12055	-0.26835	0.08712	0.98725	0.13320	
2843	9.47333	770.41997	-99.46471	1790.23355	-81.66325	5.22867	72.65890	3.44107	0.29682	0.11153	-0.94840	-0.95058	0.12929	-0.28230	0.09113	0.98532	0.14439	
2844	9.47667	763.80441	-102.04974	1795.40968	-81.12588	5.00226	71.58061	3.45589	0.31477	0.11914	-0.94166	-0.94516	0.13048	-0.29943	0.08720	0.98427	0.15368	
2845	9.48000	757.19815	-104.57381	1800.59333	-80.69919	4.92524	70.49851	3.43973	0.33260	0.12406	-0.93487	-0.93915	0.13382	-0.31636	0.08586	0.98321	0.16102	
2846	9.48333	750.67255	-106.91411	1805.69037	-80.26700	4.85958	69.42291	3.44196	0.35020	0.12893	-0.92776	-0.93283	0.13759	-0.33300	0.08471	0.98206	0.16845	
2847	9.48667	744.15714	-109.13585	1810.74607	-79.92619	4.73118	68.33208	3.44292	0.36797	0.13257	-0.92034	-0.92617	0.14005	-0.35013	0.08248	0.98123	0.17432	
2848	9.49000	737.71012	-111.24262	1815.62151	-79.64626	4.66524	67.25730	3.42896	0.38531	0.13482	-0.91288	-0.91919	0.14327	-0.36682	0.08133	0.98046	0.17913	
2849	9.49333	731.37738	-113.19496	1820.40718	-79.37585	4.60287	66.18224	3.40796	0.40253	0.13681	-0.90513	-0.91188	0.14661	-0.38337	0.08025	0.97969	0.18377	
2850	9.49667	725.19222	-115.04715	1824.98373	-79.15958	4.61268	65.15234	3.38476	0.41885	0.13747	-0.89759	-0.90449	0.15070	-0.39898	0.08042	0.97897	0.18746	
2851	9.50000	719.14325	-116.78955	1829.41968	-78.97366	4.61755	64.14067	3.33364	0.43475	0.13764	-0.88997	-0.89695	0.15453	-0.41426	0.08050	0.97835	0.19064	
2852	9.50333	713.24676	-118.41622	1833.66204	-78.79762	4.68512	63.20956	3.34536	0.44922	0.13731	-0.88281	-0.88968	0.15909	-0.42798	0.08168	0.97767	0.19363	
2853	9.50667	707.55467	-119.91749	1837.69906	-78.65717	4.76329	62.33799	3.35555	0.46265	0.13640	-0.87598	-0.88264	0.16342	-0.44072	0.08304	0.97708	0.19600	
2854	9.51000	701.96497	-121.27837	1841.41109	-78.56591	4.77285	61.55528	3.36294	0.47466	0.13546	-0.86968	-0.87623	0.16613	-0.45235	0.08321	0.97675	0.19755	
2855	9.51333	696.62976	-122.55631	1844.86417	-78.47794	4.88325	60.86187	3.35434	0.48515	0.13385	-0.86413	-0.87028	0.17011	-0.46225	0.08513	0.97629	0.19902	
2856	9.51667	691.46059	-123.70002	1848.02273	-78.43066	5.00131	60.28183	3.37770	0.49385	0.13184	-0.85950	-0.86517	0.17360	-0.47048	0.08718	0.97595	0.19979	
2857	9.52000	686.47650	-124.72217	1850.89023	-78.39613	5.12257	59.82200	3.38325	0.50068	0.12992	-0.85583	-0.86102	0.17672	-0.47689	0.08929	0.97565	0.20034	
2858	9.52333	681.74342	-125.64507	1853.45273	-78.38917	5.28352	59.46001	3.40084	0.50598	0.12751	-0.85307	-0.85762	0.17996	-0.48178	0.09208	0.97538	0.20041	
2859	9.52667	677.32261	-126.37110	1855.62944	-78.38004	5.37170	59.20352	3.41130	0.50974	0.12607	-0.85104	-0.85522	0.18189	-0.48530	0.09362	0.97520	0.20053	
2860	9.53000	673.07942	-127.06200	1857.57792	-78.45358	5.57381	59.05121	3.39671	0.51184	0.12272	-0.85027	-0.85357	0.18455	-0.48719	0.09713	0.97513	0.19922	
2861	9.53333	669.11534	-127.61900	1859.15174	-78.56241	5.74706	58.99692	3.42146	0.51250	0.11942	-0.85035	-0.85283	0.18627	-0.48783	0.10014	0.97521	0.19730	
2862	9.53667	665.52279	-128.15039	1860.37617	-78.65839	6.05899	59.05148	3.42596	0.51139	0.11544	-0.85156	-0.85284	0.18989	-0.48642	0.10555	0.97499	0.19556	
2863	9.54000	662.00640	-128.56594	1861.36835	-78.85474	6.29465	59.15273	3.39290	0.50966	0.11079	-0.85321	-0.85336	0.19147	-0.48489	0.10964	0.97523	0.19213	
2864	9.54333	658.94734	-128.91163	1862.00237	-79.04531	6.60518	59.34431	3.41646	0.50649	0.10589	-0.85572	-0.85454	0.19404	-0.48178	0.11503	0.97526	0.18877	
2865	9.54667	656.02784	-129.22765	1862.37933	-79.30563	6.91287	59.61346	3.38983	0.50215	0.10025	-0.85895	-0.85636	0.19589	-0.47778	0.12036	0.97549	0.18422	
2866	9.55000	653.37095	-129.40413	1862.42289	-79.58636	7.18032	59.92794	3.39507	0.49716	0.09482	-0.86246	-0.85861	0.19696	-0.47328	0.12499	0.97582	0.17934	
2867	9.55333	651.06421	-129.56912	1862.18040	-79.88023	7.55638	60.32580	3.38394	0.49077	0.08857	-0.86678	-0.86131	0.19946	-0.46729	0.13150	0.97589	0.17418	
2868	9.55667	649.02132	-129.66641	1861.64995	-80.22295	7.93059	60.76099	3.38859	0.48378	0.08176	-0.87136	-0.86424	0.20159	-0.46091	0.13797	0.97605	0.16819	
2869	9.56000	647.21620	-129.73046	1860.84570	-80.61443	8.30011	61.23010	3.36617	0.47625	0.07440	-0.87616	-0.86738	0.20333	-0.45421	0.14436	0.97628	0.16137	
2870	9.56333	645.62303	-129.74543	1859.80720	-81.09289	8.64874	61.74600	3.39113	0.46800	0.06606	-0.88126	-0.87084	0.20416	-0.44716	0.15038	0.97671	0.15307	
2871	9.56667	644.33266	-129.79120	1858.45939	-81.60726	8.94366	62.28156	3.40715	0.45947	0.05767	-0.88632	-0.87448	0.20404	-0.44006	0.15546	0.97726	0.14418	
2872	9.57000	643.28330	-129.78210	1856.90487	-82.12934	9.34908	62.88023	3.39283	0.44980	0.04853	-0.89181	-0.87823	0.20565	-0.43176	0.16245	0.97742	0.13512	
2873	9.57333	642.39537	-129.74634	1855.03333	-82.70227	9.64111	63.52322	3.39672	0.43954	0.03964	-0.89735	-0.88247	0.20533	-0.42318	0.16748	0.97789	0.12523	
2874	9.57667	641.76332	-129.76738	1852.95110	-83.28634	9.95106	64.18060	3.40002	0.42898	0.03049	-0.90280	-0.88663	0.20541	-0.41436	0.17281	0.97820	0.11515	
2875	9.58000	641.31949	-129.78012	1850.62802	-83.87190	10.29310	64.86059	3.40525	0.41799	0.02116	-0.90821	-0.89071	0.20618	-0.40513	0.17868	0.97828	0.10503	
2876	9.58333	641.06066	-129.85793	1848.07020	-84.49417	10.54818	65.59710	3.38252	0.40617	0.01209	-0.91372	-0.89527	0.20558	-0.39525	0.18306	0.97857	0.09433	
2877	9.58667	640.94203	-129.92184	1845.28124	-85.08388	10.74177	66.35234	3.39390	0.39408	0.00402	-0.91907	-0.89998	0.20448	-0.38500	0.18638	0.97886	0.08420	
2878	9.59000	641.05386	-130.07529	1842.22073	-85.66730	10.95919	67.18027	3.40694	0.38076	-0.00389	-0.92467	-0.90492	0.20403	-0.37349	0.19011	0.97896	0.07417	
