FILE_VERSION	2.0.0
NO_OF_FRAMES	16296
NO_OF_CAMERAS	8
NO_OF_MARKERS	6
FREQUENCY	300
DESCRIPTION	--
TIME_STAMP	2026-08-06, 08:59:33.376	5996.27357670
DATA_INCLUDED	3D
MARKER_NAMES	handball_6 - 1	handball_6 - 2	handball_6 - 3	handball_6 - 4	handball_6 - 5	handball_6 - 6
TRAJECTORY_TYPES	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed
Frame	Time	handball_6 - 1 X	handball_6 - 1 Y	handball_6 - 1 Z	handball_6 - 2 X	handball_6 - 2 Y	handball_6 - 2 Z	handball_6 - 3 X	handball_6 - 3 Y	handball_6 - 3 Z	handball_6 - 4 X	handball_6 - 4 Y	handball_6 - 4 Z	handball_6 - 5 X	handball_6 - 5 Y	handball_6 - 5 Z	handball_6 - 6 X	handball_6 - 6 Y	handball_6 - 6 Z	
15776	52.58333	101.096	1077.221	1211.506	200.443	1092.779	1037.786	238.219	1085.112	1199.353	84.266	1151.832	1144.962	166.479	985.746	1125.510	80.670	1053.236	1077.013
15777	52.58667	101.064	1077.228	1211.506	200.281	1092.837	1037.756	238.232	1085.113	1199.359	84.206	1151.816	1145.054	166.483	985.714	1125.502	80.634	1053.249	1077.159
15778	52.59000	101.054	1077.253	1211.499	200.162	1092.845	1037.790	238.225	1085.151	1199.345	88.702	1155.899	1141.420	166.465	985.755	1125.491	80.587	1053.243	1077.145
15779	52.59333	101.046	1077.236	1211.620	200.086	1092.870	1037.801	238.174	1085.191	1199.548	84.080	1151.788	1145.127	166.417	985.707	1125.562	80.605	1053.203	1077.117
15780	52.59667	100.773	1076.954	1211.826	200.091	1092.806	1037.836	238.294	1085.574	1199.669	83.871	1151.685	1145.172	166.301	985.705	1125.658	80.540	1053.184	1077.099
15781	52.60000	100.565	1076.823	1212.014	200.011	1092.781	1037.834	238.244	1085.495	1199.872	83.752	1151.609	1145.309	166.233	985.723	1125.712	80.472	1053.147	1077.170
15782	52.60333	100.439	1076.675	1211.971	199.896	1092.793	1037.841	238.151	1085.632	1199.698	83.585	1151.543	1145.315	166.145	985.688	1125.743	80.426	1053.157	1077.265
15783	52.60667	100.361	1076.682	1211.939	199.857	1092.774	1037.860	238.118	1085.641	1199.629	88.416	1155.861	1141.605	166.159	985.711	1125.748	80.265	1053.176	1077.434
15784	52.61000	100.350	1076.591	1211.916	199.763	1092.768	1037.894	238.134	1085.767	1199.687	88.259	1155.865	1141.660	166.158	985.778	1125.726	80.179	1053.188	1077.363
15785	52.61333	100.919	1077.294	1211.705	199.646	1092.778	1037.913	238.076	1085.679	1199.708	83.711	1151.810	1145.226	166.075	985.660	1125.832	80.166	1053.157	1077.395
15786	52.61667	100.732	1077.272	1212.013	199.581	1092.740	1037.937	237.918	1085.640	1199.772	83.591	1151.799	1145.301	165.986	985.775	1125.909	80.132	1053.129	1077.350
15787	52.62000	100.749	1077.340	1212.085	199.385	1092.782	1037.900	237.790	1085.636	1199.775	83.510	1151.822	1145.394	165.853	985.670	1125.980	80.009	1053.156	1077.485
15788	52.62333	100.671	1077.361	1211.944	199.240	1092.826	1037.920	237.714	1085.621	1199.752	88.020	1155.867	1141.751	165.771	985.683	1126.017	79.851	1053.191	1077.630
15789	52.62667	100.670	1077.401	1211.932	199.106	1092.806	1037.901	237.647	1085.615	1199.691	87.938	1155.918	1141.797	165.779	985.799	1125.963	79.691	1053.234	1077.709
15790	52.63000	100.633	1077.434	1211.890	198.942	1092.868	1037.892	237.665	1085.590	1199.670	87.802	1155.885	1141.958	165.761	985.694	1125.997	79.659	1053.254	1077.760
15791	52.63333	100.590	1077.470	1211.862	198.910	1092.843	1037.936	237.588	1085.508	1199.692	87.928	1155.998	1141.811	165.618	985.738	1126.032	79.701	1053.206	1077.605
15792	52.63667	100.564	1077.458	1211.865	198.809	1092.845	1037.932	237.503	1085.521	1199.713	87.791	1155.979	1141.811	165.518	985.750	1126.123	79.574	1053.256	1077.648
15793	52.64000	100.430	1077.530	1211.828	198.688	1092.862	1037.917	237.378	1085.496	1199.704	87.620	1155.986	1141.954	165.370	985.742	1126.134	79.523	1053.260	1077.683
15794	52.64333	100.320	1077.512	1211.880	198.602	1092.893	1037.908	237.331	1085.500	1199.659	87.582	1155.998	1142.036	165.360	985.796	1126.149	79.346	1053.352	1077.915
15795	52.64667	100.289	1077.573	1211.815	198.573	1092.868	1037.915	237.315	1085.516	1199.630	87.518	1156.042	1142.099	165.300	985.836	1126.082	79.282	1053.386	1077.913
15796	52.65000	100.318	1077.588	1211.751	198.494	1092.897	1037.894	237.308	1085.531	1199.594	87.347	1155.990	1142.190	165.318	985.819	1126.060	79.243	1053.416	1077.956
15797	52.65333	100.221	1077.600	1211.771	198.494	1092.894	1037.931	237.303	1085.492	1199.606	87.405	1156.083	1142.114	165.180	985.805	1126.100	79.227	1053.415	1077.843
15798	52.65667	100.237	1077.607	1211.789	198.338	1092.947	1037.900	237.178	1085.546	1199.604	87.426	1156.122	1142.081	165.086	985.826	1126.153	79.207	1053.417	1077.808
15799	52.66000	100.169	1077.640	1211.769	198.295	1092.937	1037.868	237.144	1085.486	1199.636	87.298	1156.086	1142.160	164.960	985.819	1126.155	79.086	1053.461	1077.921
15800	52.66333	100.078	1077.609	1211.840	198.168	1093.012	1037.870	237.084	1085.512	1199.607	87.206	1156.093	1142.241	164.931	985.802	1126.160	76.502	1054.796	1080.324
15801	52.66667	100.090	1077.652	1211.721	198.201	1092.931	1037.904	237.084	1085.575	1199.545	87.040	1156.042	1142.325	164.918	985.854	1126.091	76.515	1054.763	1080.335
15802	52.67000	100.030	1077.645	1211.819	198.182	1092.948	1037.876	237.120	1085.556	1199.512	87.094	1156.073	1142.243	164.986	985.858	1126.021	76.548	1054.762	1080.375
15803	52.67333	100.060	1077.640	1211.775	198.025	1092.998	1037.886	237.069	1085.560	1199.504	87.107	1156.127	1142.170	164.882	985.789	1126.076	78.877	1053.445	1077.691
15804	52.67667	100.030	1077.645	1211.791	198.073	1092.953	1037.862	236.980	1085.575	1199.506	87.045	1156.107	1142.188	164.833	985.928	1126.071	78.683	1053.545	1077.878
15805	52.68000	99.970	1077.635	1211.826	197.994	1092.981	1037.844	236.945	1085.552	1199.544	86.997	1156.138	1142.189	164.731	985.824	1126.119	76.084	1054.884	1080.511
15806	52.68333	99.877	1077.649	1211.847	197.964	1092.958	1037.874	236.866	1085.622	1199.482	86.842	1156.065	1142.285	164.704	985.854	1126.110	76.167	1054.811	1080.473
15807	52.68667	99.883	1077.652	1211.835	197.886	1092.989	1037.814	236.873	1085.594	1199.407	86.788	1156.120	1142.301	164.667	985.846	1126.085	76.232	1054.758	1080.440
15808	52.69000	99.854	1077.680	1211.713	197.818	1093.008	1037.821	236.882	1085.639	1199.383	86.779	1156.126	1142.257	164.709	985.869	1126.005	76.230	1054.748	1080.501
15809	52.69333	99.881	1077.645	1211.808	197.790	1092.986	1037.815	236.855	1085.667	1199.373	86.801	1156.125	1142.130	164.708	985.820	1126.057	78.517	1053.456	1077.785
15810	52.69667	99.829	1077.650	1211.840	197.747	1092.975	1037.819	236.782	1085.684	1199.405	86.787	1156.129	1142.140	164.577	985.853	1126.095	78.348	1053.494	1077.907
15811	52.70000	99.805	1077.657	1211.820	197.791	1092.933	1037.796	236.700	1085.700	1199.339	86.596	1156.076	1142.254	164.535	985.867	1126.097	78.262	1053.505	1077.959
15812	52.70333	99.710	1077.690	1211.741	197.631	1092.988	1037.769	236.651	1085.720	1199.323	86.598	1156.082	1142.227	164.433	985.819	1126.098	75.807	1054.778	1080.464
15813	52.70667	99.703	1077.697	1211.725	197.610	1092.961	1037.786	236.672	1085.760	1199.237	86.596	1156.084	1142.228	164.478	985.886	1126.017	78.212	1053.436	1077.850
15814	52.71000	99.612	1077.640	1211.768	197.527	1092.993	1037.740	236.664	1085.764	1199.216	86.500	1156.110	1142.177	164.475	985.801	1126.019	78.184	1053.433	1077.883
15815	52.71333	99.637	1077.675	1211.769	197.498	1092.970	1037.737	236.595	1085.815	1199.202	86.517	1156.099	1142.098	164.433	985.892	1126.038	78.161	1053.415	1077.858
15816	52.71667	99.591	1077.680	1211.790	197.470	1092.951	1037.719	236.535	1085.789	1199.213	86.465	1156.133	1142.106	164.366	985.963	1126.014	78.158	1053.382	1077.837
15817	52.72000	99.531	1077.663	1211.801	197.468	1092.955	1037.682	236.465	1085.803	1199.173	86.311	1156.114	1142.223	164.293	985.835	1126.046	78.065	1053.411	1077.923
15818	52.72333	99.564	1077.721	1211.724	197.321	1093.002	1037.644	236.393	1085.800	1199.147	86.301	1156.134	1142.131	164.257	985.927	1126.011	77.952	1053.462	1078.050
15819	52.72667	99.445	1077.705	1211.733	197.245	1093.031	1037.585	236.415	1085.839	1199.076	86.291	1156.143	1142.118	164.218	985.862	1125.972	77.943	1053.423	1077.895
15820	52.73000	99.441	1077.713	1211.693	197.285	1092.989	1037.577	236.411	1085.879	1199.019	86.226	1156.201	1141.993	164.272	985.885	1125.933	77.964	1053.417	1077.838
15821	52.73333	99.437	1077.744	1211.680	197.219	1093.010	1037.568	236.406	1085.848	1199.001	81.898	1152.149	1145.405	164.251	985.951	1125.894	77.887	1053.456	1077.853
15822	52.73667	99.298	1077.736	1212.120	197.130	1093.043	1037.534	236.256	1085.912	1198.964	81.772	1152.144	1145.513	164.187	985.988	1125.903	77.880	1053.482	1077.781
15823	52.74000	99.284	1077.803	1212.054	197.163	1093.062	1037.539	236.207	1085.894	1198.956	81.782	1152.201	1145.519	164.053	985.947	1125.883	77.791	1053.502	1077.908
15824	52.74333	99.194	1077.774	1212.144	197.088	1093.084	1037.498	236.164	1085.909	1198.909	81.710	1152.209	1145.555	163.981	985.969	1125.826	77.700	1053.547	1077.882
15825	52.74667	99.194	1077.790	1211.979	197.042	1093.136	1037.433	236.202	1085.903	1198.840	81.692	1152.200	1145.458	164.041	985.968	1125.749	77.679	1053.539	1077.752
15826	52.75000	99.190	1077.843	1211.961	197.020	1093.112	1037.420	236.203	1085.930	1198.807	81.704	1152.250	1145.400	163.980	985.988	1125.705	77.672	1053.576	1077.664
15827	52.75333	98.975	1077.637	1212.038	196.853	1093.237	1037.316	236.399	1086.255	1198.857	81.502	1152.181	1145.436	163.876	986.001	1125.619	77.659	1053.593	1077.552
15828	52.75667	98.788	1077.500	1212.111	196.858	1093.229	1037.297	236.287	1086.222	1198.878	81.405	1152.159	1145.503	163.808	986.083	1125.557	77.586	1053.658	1077.619
15829	52.76000	98.644	1077.391	1212.088	196.812	1093.276	1037.281	236.204	1086.219	1198.885	81.303	1152.153	1145.552	163.692	986.096	1125.556	77.476	1053.728	1077.671
15830	52.76333	98.506	1077.325	1212.048	196.762	1093.326	1037.205	236.215	1086.235	1198.826	81.232	1152.160	1145.537	163.666	986.171	1125.463	77.414	1053.796	1077.616
15831	52.76667	98.319	1077.299	1212.116	196.805	1093.340	1037.225	236.227	1086.273	1198.754	81.180	1152.185	1145.521	163.581	986.240	1125.327	77.356	1053.832	1077.545
15832	52.77000	98.332	1077.220	1211.948	196.685	1093.412	1037.153	236.270	1086.240	1198.705	81.150	1152.188	1145.506	163.598	986.359	1125.232	77.334	1053.898	1077.453
15833	52.77333	98.258	1077.200	1211.988	196.673	1093.479	1037.131	236.255	1086.273	1198.623	81.113	1152.219	1145.506	163.543	986.356	1125.225	77.277	1053.978	1077.375
15834	52.77667	98.169	1077.179	1211.967	196.606	1093.498	1037.077	236.208	1086.274	1198.630	81.063	1152.245	1145.489	163.418	986.430	1125.238	77.314	1054.001	1077.367
15835	52.78000	97.976	1077.186	1211.927	196.505	1093.600	1037.044	236.147	1086.263	1198.604	80.963	1152.275	1145.505	163.345	986.433	1125.200	77.246	1054.083	1077.393
15836	52.78333	97.989	1077.151	1211.831	196.493	1093.661	1037.012	236.097	1086.273	1198.508	80.942	1152.324	1145.496	163.278	986.548	1125.160	77.193	1054.163	1077.392
15837	52.78667	97.923	1077.231	1211.784	196.500	1093.656	1036.978	236.144	1086.358	1198.366	80.934	1152.368	1145.392	163.344	986.545	1125.087	77.119	1054.221	1077.285
15838	52.79000	97.939	1077.248	1211.773	196.409	1093.755	1036.923	236.128	1086.406	1198.240	80.943	1152.480	1145.423	163.353	986.715	1125.002	77.146	1054.445	1077.253
15839	52.79333	97.931	1077.292	1211.758	196.496	1093.720	1036.969	236.139	1086.419	1198.182	81.065	1152.603	1145.438	163.341	986.652	1124.994	77.174	1054.712	1077.319
15840	52.79667	97.820	1077.395	1211.729	196.482	1093.791	1036.885	236.071	1086.431	1198.161	85.775	1156.873	1141.611	163.226	986.650	1125.011	77.128	1054.895	1077.435
15841	52.80000	97.879	1077.399	1211.685	196.440	1093.829	1036.911	235.960	1086.448	1198.193	81.067	1152.825	1145.514	163.130	986.723	1125.019	77.056	1055.058	1077.532
15842	52.80333	97.844	1077.452	1211.657	196.357	1093.921	1036.829	235.963	1086.484	1198.103	81.058	1152.893	1145.552	163.163	986.731	1124.985	77.022	1055.210	1077.625
15843	52.80667	97.832	1077.476	1211.641	196.383	1093.943	1036.814	236.000	1086.566	1198.019	81.058	1152.957	1145.544	163.219	986.907	1124.875	76.964	1055.295	1077.629
15844	52.81000	97.878	1077.536	1211.527	196.299	1094.033	1036.737	236.021	1086.598	1197.928	85.765	1157.158	1141.326	163.263	986.866	1124.829	77.035	1054.562	1076.938
15845	52.81333	97.820	1077.585	1211.550	196.339	1094.050	1036.697	236.006	1086.622	1197.902	85.856	1157.210	1141.277	163.219	986.971	1124.821	76.975	1054.864	1077.062
15846	52.81667	98.819	1078.664	1211.163	196.316	1094.122	1036.663	235.953	1086.632	1197.919	85.743	1157.217	1141.361	163.151	986.988	1124.814	77.009	1055.050	1077.162
15847	52.82000	98.690	1078.574	1211.154	196.327	1094.115	1036.651	235.852	1086.591	1197.939	85.722	1157.240	1141.378	163.121	987.000	1124.804	77.011	1055.252	1077.218
15848	52.82333	98.814	1078.724	1210.999	196.342	1094.210	1036.561	235.811	1086.656	1197.891	85.614	1157.259	1141.296	163.130	987.112	1124.746	76.976	1055.408	1077.294
15849	52.82667	98.816	1078.780	1210.922	196.302	1094.247	1036.531	235.863	1086.645	1197.768	85.825	1157.424	1141.135	163.224	987.157	1124.632	74.720	1056.072	1079.444
15850	52.83000	98.810	1078.850	1210.885	196.281	1094.287	1036.464	235.867	1086.662	1197.707	85.868	1157.500	1140.976	163.261	987.182	1124.595	74.829	1056.078	1079.373
15851	52.83333	98.918	1078.875	1210.729	196.338	1094.331	1036.440	235.877	1086.647	1197.661	85.810	1157.486	1140.994	163.262	987.225	1124.540	74.834	1056.144	1079.363
15852	52.83667	98.920	1078.947	1210.681	196.259	1094.416	1036.341	235.820	1086.693	1197.678	85.858	1157.568	1141.003	163.250	987.266	1124.555	75.461	1056.120	1078.873
15853	52.84000	98.891	1078.899	1210.652	196.276	1094.449	1036.227	235.785	1086.678	1197.657	85.788	1157.560	1140.997	163.173	987.273	1124.510	75.839	1056.154	1078.518
15854	52.84333	98.939	1078.997	1210.532	196.239	1094.540	1036.004	235.807	1086.692	1197.573	85.746	1157.598	1140.981	163.262	987.305	1124.439	76.938	1055.093	1076.626
15855	52.84667	98.966	1079.028	1210.470	196.289	1094.586	1035.972	235.849	1086.683	1197.478	85.807	1157.630	1140.853	163.359	987.422	1124.354	74.493	1056.486	1079.174
15856	52.85000	99.020	1079.057	1210.397	196.352	1094.590	1035.901	235.910	1086.719	1197.368	85.961	1157.762	1140.685	163.395	987.406	1124.230	74.706	1056.451	1079.036
15857	52.85333	99.051	1079.056	1210.368	196.414	1094.635	1035.863	235.917	1086.770	1197.330	86.006	1157.836	1140.657	163.440	987.545	1124.180	74.782	1056.470	1078.986
15858	52.85667	99.111	1079.117	1210.318	196.313	1094.792	1035.753	235.912	1086.773	1197.301	85.960	1157.798	1140.676	163.386	987.498	1124.143	74.863	1056.489	1078.964
15859	52.86000	99.117	1079.144	1210.216	196.413	1094.749	1035.756	235.927	1086.793	1197.267	85.928	1157.828	1140.720	163.450	987.564	1124.057	74.902	1056.524	1078.942
15860	52.86333	99.159	1079.215	1210.090	196.430	1094.847	1035.652	236.005	1086.834	1197.161	86.051	1157.876	1140.573	163.443	987.584	1123.988	74.924	1056.578	1078.933
15861	52.86667	99.186	1079.220	1209.954	196.424	1094.906	1035.579	236.044	1086.845	1197.055	86.180	1157.970	1140.399	163.540	987.604	1123.881	75.000	1056.631	1078.889
15862	52.87000	99.182	1079.302	1209.680	196.481	1094.953	1035.494	236.148	1086.891	1196.905	86.224	1157.996	1140.303	163.670	987.692	1123.764	75.063	1056.667	1078.854
15863	52.87333	99.284	1079.292	1209.695	196.483	1095.013	1035.425	236.198	1086.931	1196.814	86.300	1158.061	1140.230	163.711	987.718	1123.682	75.154	1056.700	1078.719
15864	52.87667	99.322	1079.291	1209.745	196.437	1095.121	1035.340	236.223	1086.991	1196.784	86.172	1157.965	1140.302	163.771	987.754	1123.614	75.227	1056.714	1078.676
15865	52.88000	99.252	1079.361	1209.943	196.672	1095.097	1035.336	236.227	1086.985	1196.700	86.184	1157.978	1140.273	163.740	987.751	1123.522	75.276	1056.751	1078.550
15866	52.88333	99.316	1079.358	1209.766	196.668	1095.160	1035.245	236.270	1087.032	1196.581	86.225	1158.011	1140.172	163.752	987.765	1123.432	75.395	1056.757	1078.437
15867	52.88667	99.397	1079.401	1209.610	196.715	1095.216	1035.160	236.370	1087.074	1196.471	86.381	1158.096	1139.889	163.923	987.835	1123.258	75.393	1056.834	1078.405
15868	52.89000	99.425	1079.380	1209.515	196.833	1095.267	1035.068	236.466	1087.117	1196.321	86.506	1158.179	1139.769	164.009	987.802	1123.126	75.489	1056.866	1078.292
15869	52.89333	99.524	1079.392	1209.444	196.995	1095.265	1035.049	236.510	1087.175	1196.274	86.548	1158.196	1139.731	164.085	987.915	1123.021	75.576	1056.899	1078.205
15870	52.89667	99.682	1079.464	1209.236	197.088	1095.330	1034.956	236.535	1087.155	1196.243	86.485	1158.179	1139.787	164.101	987.989	1122.965	75.659	1056.936	1078.095
15871	52.90000	99.515	1079.375	1209.225	197.184	1095.392	1034.867	236.531	1087.175	1196.211	86.452	1158.155	1139.757	164.095	987.918	1122.907	75.726	1056.963	1078.023
15872	52.90333	99.733	1079.453	1208.963	197.353	1095.392	1034.818	236.595	1087.222	1196.128	86.557	1158.215	1139.600	164.178	988.073	1122.761	75.756	1057.020	1077.933
15873	52.90667	99.624	1079.398	1208.908	197.534	1095.426	1034.761	236.641	1087.362	1196.230	86.725	1158.281	1139.403	164.329	988.086	1122.613	75.889	1057.032	1077.783
15874	52.91000	99.783	1079.472	1208.742	197.603	1095.464	1034.668	236.734	1087.348	1196.167	86.790	1158.345	1139.311	164.487	988.212	1122.464	75.969	1057.104	1077.676
15875	52.91333	99.893	1079.514	1208.625	197.668	1095.569	1034.526	236.813	1087.421	1196.104	87.003	1158.426	1139.123	164.521	988.193	1122.380	76.051	1057.131	1077.580
15876	52.91667	99.980	1079.580	1208.497	197.793	1095.609	1034.481	236.840	1087.434	1196.066	86.766	1158.294	1139.272	164.581	988.233	1122.283	76.152	1057.173	1077.477
15877	52.92000	99.987	1079.534	1208.464	197.865	1095.645	1034.443	236.868	1087.446	1196.023	86.776	1158.309	1139.240	164.588	988.231	1122.219	76.267	1057.184	1077.316
15878	52.92333	100.055	1079.562	1208.294	198.012	1095.662	1034.374	236.931	1087.445	1195.943	87.043	1158.432	1138.901	164.659	988.312	1122.083	76.401	1057.226	1077.226
15879	52.92667	100.174	1079.595	1208.152	197.996	1095.791	1034.265	237.070	1087.506	1195.845	87.101	1158.438	1138.796	164.801	988.288	1121.965	76.396	1057.283	1077.074
15880	52.93000	100.262	1079.625	1208.047	198.077	1095.821	1034.162	237.175	1087.503	1195.741	87.175	1158.513	1138.656	164.956	988.358	1121.834	76.525	1057.328	1076.942
15881	52.93333	100.345	1079.672	1207.964	198.172	1095.883	1034.133	237.218	1087.522	1195.692	87.261	1158.497	1138.639	165.032	988.368	1121.728	76.635	1057.340	1076.765
15882	52.93667	100.379	1079.618	1207.925	198.281	1095.940	1033.993	237.283	1087.555	1195.630	87.253	1158.505	1138.634	165.063	988.458	1121.628	76.739	1057.378	1076.691
15883	52.94000	100.424	1079.609	1207.785	198.297	1096.018	1033.698	237.316	1087.559	1195.583	87.182	1158.388	1138.658	165.129	988.444	1121.528	76.900	1057.366	1076.515
15884	52.94333	100.417	1079.544	1207.704	198.296	1096.118	1033.638	237.395	1087.567	1195.513	87.354	1158.468	1138.457	165.258	988.418	1121.466	79.106	1056.185	1073.618
15885	52.94667	100.582	1079.591	1207.551	198.470	1096.116	1033.555	237.548	1087.608	1195.373	87.551	1158.503	1138.263	165.419	988.451	1121.264	79.224	1056.190	1073.493
15886	52.95000	100.679	1079.613	1207.433	198.534	1096.158	1033.461	237.682	1087.645	1195.255	87.620	1158.505	1138.167	165.561	988.476	1121.167	79.283	1056.231	1073.465
15887	52.95333	100.820	1079.605	1207.364	198.638	1096.218	1033.384	237.755	1087.658	1195.199	87.625	1158.441	1138.160	165.670	988.526	1121.053	79.462	1056.236	1073.366
15888	52.95667	100.837	1079.582	1207.307	198.760	1096.206	1033.295	237.807	1087.671	1195.153	87.756	1158.460	1138.086	165.712	988.559	1121.009	79.579	1056.249	1073.296
15889	52.96000	100.890	1079.562	1207.210	198.858	1096.271	1033.215	237.871	1087.707	1195.104	87.650	1158.368	1138.110	165.807	988.512	1120.936	79.675	1056.252	1073.159
15890	52.96333	100.989	1079.580	1207.014	198.953	1096.293	1033.159	237.931	1087.695	1195.028	87.881	1158.464	1137.847	165.911	988.577	1120.800	79.802	1056.238	1072.968
15891	52.96667	101.132	1079.562	1206.891	199.183	1096.278	1033.080	238.082	1087.714	1194.910	88.248	1158.557	1137.542	166.100	988.657	1120.672	79.981	1056.208	1072.760
15892	52.97000	101.255	1079.559	1206.826	199.336	1096.285	1033.058	238.205	1087.756	1194.794	83.749	1154.500	1141.125	166.441	989.110	1120.446	80.103	1056.217	1072.653
15893	52.97333	101.343	1079.568	1206.777	199.383	1096.361	1032.932	238.316	1087.779	1194.695	88.277	1158.506	1137.536	166.606	988.931	1120.422	80.223	1056.250	1072.644
15894	52.97667	101.417	1079.558	1206.707	199.487	1096.419	1032.835	238.323	1087.798	1194.666	88.367	1158.451	1137.541	166.663	989.155	1120.298	80.264	1056.307	1072.662
15895	52.98000	101.420	1079.509	1206.620	199.638	1096.426	1032.786	238.398	1087.798	1194.591	88.367	1158.408	1137.465	166.683	989.248	1120.196	80.364	1056.308	1072.534
15896	52.98333	101.537	1079.522	1206.479	199.866	1096.410	1032.777	238.510	1087.804	1194.524	84.082	1154.534	1140.799	166.821	989.275	1120.078	80.496	1056.257	1072.315
15897	52.98667	101.516	1079.503	1206.841	200.031	1096.451	1032.683	238.608	1087.889	1194.407	84.129	1154.473	1140.795	167.031	989.241	1119.966	80.678	1056.213	1072.132
15898	52.99000	101.652	1079.527	1206.753	199.982	1096.559	1032.580	238.760	1087.880	1194.316	84.204	1154.468	1140.793	167.164	989.227	1119.878	80.774	1056.223	1072.102
15899	52.99333	101.713	1079.515	1206.766	200.132	1096.570	1032.552	238.809	1087.958	1194.236	84.264	1154.455	1140.743	167.303	989.238	1119.778	80.877	1056.227	1072.062
15900	52.99667	101.838	1079.486	1206.662	200.280	1096.581	1032.501	238.814	1087.947	1194.185	84.360	1154.473	1140.707	167.370	989.281	1119.749	80.963	1056.263	1072.106
15901	53.00000	101.844	1079.439	1206.598	200.472	1096.546	1032.503	238.942	1087.950	1194.184	84.451	1154.454	1140.621	167.459	989.289	1119.669	81.040	1056.242	1071.990
15902	53.00333	101.964	1079.447	1206.471	200.469	1096.613	1032.397	238.999	1087.975	1194.104	84.480	1154.434	1140.519	167.618	989.316	1119.612	81.115	1056.226	1071.827
15903	53.00667	102.096	1079.436	1206.401	200.551	1096.643	1032.376	239.132	1087.999	1194.011	84.574	1154.404	1140.448	167.736	989.285	1119.535	81.267	1056.183	1071.706
15904	53.01000	102.188	1079.421	1206.425	200.652	1096.697	1032.323	239.251	1087.999	1193.958	84.653	1154.370	1140.439	167.975	989.365	1119.384	81.389	1056.165	1071.628
15905	53.01333	102.355	1079.455	1206.311	200.655	1096.752	1032.270	239.355	1088.041	1193.920	84.753	1154.417	1140.457	168.017	989.346	1119.341	81.456	1056.239	1071.722
15906	53.01667	102.386	1079.422	1206.255	200.839	1096.724	1032.267	239.398	1088.094	1193.902	89.356	1158.459	1136.721	168.073	989.368	1119.328	81.534	1056.254	1071.771
15907	53.02000	102.282	1079.206	1206.274	200.782	1096.838	1032.194	239.680	1088.393	1194.007	89.224	1158.376	1136.755	168.144	989.382	1119.321	81.626	1056.243	1071.663
15908	53.02333	102.583	1079.424	1206.048	200.858	1096.870	1032.161	239.733	1088.396	1193.899	84.883	1154.425	1140.282	168.269	989.397	1119.259	81.675	1056.249	1071.557
15909	53.02667	102.733	1079.443	1206.126	200.922	1096.909	1032.138	239.835	1088.430	1193.828	84.968	1154.427	1140.269	168.379	989.467	1119.167	81.797	1056.221	1071.431
15910	53.03000	102.880	1079.478	1206.016	200.922	1096.968	1032.104	239.940	1088.445	1193.714	89.554	1158.475	1136.553	168.579	989.506	1119.087	81.873	1056.248	1071.465
15911	53.03333	102.994	1079.480	1205.952	200.983	1097.014	1032.009	240.050	1088.450	1193.730	89.630	1158.446	1136.590	168.703	989.540	1119.078	81.908	1056.321	1071.624
15912	53.03667	103.015	1079.480	1205.947	201.091	1097.009	1031.969	240.054	1088.412	1193.738	89.571	1158.420	1136.693	168.713	989.486	1119.154	81.992	1056.337	1071.680
15913	53.04000	103.061	1079.505	1205.882	201.075	1097.081	1031.886	240.094	1088.429	1193.706	89.557	1158.393	1136.614	168.793	989.536	1119.048	82.063	1056.299	1071.589
15914	53.04333	103.126	1079.413	1205.778	201.179	1097.078	1031.852	240.152	1088.421	1193.684	89.735	1158.462	1136.439	168.838	989.505	1119.105	82.178	1056.265	1071.445
15915	53.04667	103.268	1079.470	1205.743	201.179	1097.137	1031.819	240.261	1088.457	1193.555	89.790	1158.470	1136.427	169.008	989.561	1119.020	82.204	1056.229	1071.361
15916	53.05000	103.368	1079.446	1205.724	201.207	1097.159	1031.765	240.379	1088.438	1193.537	89.790	1158.447	1136.533	169.151	989.589	1118.986	82.315	1056.228	1071.402
15917	53.05333	103.415	1079.422	1205.764	201.158	1097.267	1031.718	240.403	1088.489	1193.501	89.800	1158.431	1136.615	169.214	989.609	1118.995	82.306	1056.305	1071.588
15918	53.05667	103.498	1079.439	1205.724	201.237	1097.236	1031.718	240.444	1088.490	1193.474	89.812	1158.420	1136.679	169.281	989.596	1119.021	82.346	1056.322	1071.642
15919	53.06000	103.588	1079.429	1205.665	201.169	1097.362	1031.617	240.472	1088.527	1193.462	89.825	1158.427	1136.632	169.244	989.599	1119.056	82.408	1056.330	1071.595
15920	53.06333	103.644	1079.457	1205.559	201.329	1097.300	1031.665	240.571	1088.561	1193.430	89.968	1158.511	1136.501	169.345	989.587	1119.019	82.466	1056.285	1071.453
15921	53.06667	103.791	1079.460	1205.575	201.317	1097.370	1031.603	240.664	1088.563	1193.345	90.083	1158.536	1136.451	169.472	989.669	1118.911	82.488	1056.305	1071.467
15922	53.07000	103.831	1079.491	1205.601	201.374	1097.413	1031.558	240.757	1088.660	1193.318	90.083	1158.519	1136.538	169.577	989.726	1118.883	82.606	1056.318	1071.524
15923	53.07333	103.876	1079.533	1205.650	201.409	1097.428	1031.565	240.847	1088.668	1193.285	90.079	1158.507	1136.725	169.640	989.762	1118.873	82.546	1056.401	1071.705
