FILE_VERSION	2.0.0
NO_OF_FRAMES	505
NO_OF_CAMERAS	8
NO_OF_MARKERS	39
FREQUENCY	300
DESCRIPTION	--
TIME_STAMP	2026-05-13, 16:19:30.039	10554.92890750
DATA_INCLUDED	3D
MARKER_NAMES	Q_HeadL	Q_HeadR	Q_HeadFront	Q_Chest	Q_SpineThoracic2	Q_SpineThoracic12	Q_LShoulderTop	Q_LArm	Q_LElbowOut	Q_LElbowIn	Q_LWristIn	Q_LWristOut	Q_LHand2	Q_RShoulderTop	Q_RArm	Q_RElbowOut	Q_RElbowIn	Q_RWristIn	Q_RWristOut	Q_RHand2	Q_WaistLFront	Q_WaistL	Q_WaistBack	Q_WaistR	Q_WaistRFront	Q_LThighFrontLow	Q_LKneeOut	Q_LShinFrontHigh	Q_LAnkleOut	Q_LHeelBack	Q_LForefoot2	Q_LForefoot5	Q_RThighFrontLow	Q_RKneeOut	Q_RShinFrontHigh	Q_RAnkleOut	Q_RHeelBack	Q_RForefoot2	Q_RForefoot5
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed
Frame	Time	Q_HeadL X	Q_HeadL Y	Q_HeadL Z	Q_HeadR X	Q_HeadR Y	Q_HeadR Z	Q_HeadFront X	Q_HeadFront Y	Q_HeadFront Z	Q_Chest X	Q_Chest Y	Q_Chest Z	Q_SpineThoracic2 X	Q_SpineThoracic2 Y	Q_SpineThoracic2 Z	Q_SpineThoracic12 X	Q_SpineThoracic12 Y	Q_SpineThoracic12 Z	Q_LShoulderTop X	Q_LShoulderTop Y	Q_LShoulderTop Z	Q_LArm X	Q_LArm Y	Q_LArm Z	Q_LElbowOut X	Q_LElbowOut Y	Q_LElbowOut Z	Q_LElbowIn X	Q_LElbowIn Y	Q_LElbowIn Z	Q_LWristIn X	Q_LWristIn Y	Q_LWristIn Z	Q_LWristOut X	Q_LWristOut Y	Q_LWristOut Z	Q_LHand2 X	Q_LHand2 Y	Q_LHand2 Z	Q_RShoulderTop X	Q_RShoulderTop Y	Q_RShoulderTop Z	Q_RArm X	Q_RArm Y	Q_RArm Z	Q_RElbowOut X	Q_RElbowOut Y	Q_RElbowOut Z	Q_RElbowIn X	Q_RElbowIn Y	Q_RElbowIn Z	Q_RWristIn X	Q_RWristIn Y	Q_RWristIn Z	Q_RWristOut X	Q_RWristOut Y	Q_RWristOut Z	Q_RHand2 X	Q_RHand2 Y	Q_RHand2 Z	Q_WaistLFront X	Q_WaistLFront Y	Q_WaistLFront Z	Q_WaistL X	Q_WaistL Y	Q_WaistL Z	Q_WaistBack X	Q_WaistBack Y	Q_WaistBack Z	Q_WaistR X	Q_WaistR Y	Q_WaistR Z	Q_WaistRFront X	Q_WaistRFront Y	Q_WaistRFront Z	Q_LThighFrontLow X	Q_LThighFrontLow Y	Q_LThighFrontLow Z	Q_LKneeOut X	Q_LKneeOut Y	Q_LKneeOut Z	Q_LShinFrontHigh X	Q_LShinFrontHigh Y	Q_LShinFrontHigh Z	Q_LAnkleOut X	Q_LAnkleOut Y	Q_LAnkleOut Z	Q_LHeelBack X	Q_LHeelBack Y	Q_LHeelBack Z	Q_LForefoot2 X	Q_LForefoot2 Y	Q_LForefoot2 Z	Q_LForefoot5 X	Q_LForefoot5 Y	Q_LForefoot5 Z	Q_RThighFrontLow X	Q_RThighFrontLow Y	Q_RThighFrontLow Z	Q_RKneeOut X	Q_RKneeOut Y	Q_RKneeOut Z	Q_RShinFrontHigh X	Q_RShinFrontHigh Y	Q_RShinFrontHigh Z	Q_RAnkleOut X	Q_RAnkleOut Y	Q_RAnkleOut Z	Q_RHeelBack X	Q_RHeelBack Y	Q_RHeelBack Z	Q_RForefoot2 X	Q_RForefoot2 Y	Q_RForefoot2 Z	Q_RForefoot5 X	Q_RForefoot5 Y	Q_RForefoot5 Z	
654	2.17667	-155.637	41.022	1730.818	-193.411	-122.522	1737.762	-59.362	-72.351	1708.784	-155.503	-90.546	1447.092	-294.386	1.352	1580.224	-318.912	0.742	1194.368	-104.807	114.554	1532.434	-89.596	217.999	1317.550	33.564	209.484	1305.491	0.366	141.549	1239.981	149.440	-13.692	1322.495	203.685	16.382	1282.423	237.266	-54.685	1378.682	-387.360	-149.005	1537.715	-480.408	-138.577	1294.358	-458.421	-231.163	1276.850	-394.060	-170.549	1204.073	-257.224	-339.809	1326.508	-259.578	-381.703	1261.471	-220.991	-404.289	1368.404	-69.951	-49.810	1058.837	-78.563	20.724	1057.690	-294.988	7.081	1094.488	-312.933	-210.846	1082.281	-237.871	-219.341	1060.425	-42.878	-21.636	613.679	-52.386	30.769	529.289	-80.155	20.476	405.618	-151.070	81.961	96.106	-214.226	49.543	50.590	-5.991	-3.825	34.809	-20.202	46.776	33.615	-316.262	-238.753	621.584	-367.909	-233.304	540.644	-406.227	-182.933	419.363	-568.611	-87.355	165.910	-572.888	-8.438	144.090	-496.422	-149.910	29.838	-543.877	-146.355	36.362
655	2.18000	-155.221	41.338	1730.840	-193.426	-122.049	1737.779	-59.197	-72.301	1708.985	-155.305	-90.837	1446.874	-293.725	2.407	1580.044	-318.151	1.963	1194.394	-103.370	114.053	1532.616	-85.632	217.683	1318.244	37.824	208.709	1307.496	5.364	141.131	1241.440	154.709	-14.492	1323.925	209.158	16.473	1284.430	242.350	-55.161	1380.352	-387.867	-147.057	1537.530	-480.804	-135.914	1294.247	-460.135	-228.824	1277.088	-394.968	-169.588	1204.058	-261.043	-340.509	1327.340	-263.961	-382.577	1262.354	-225.934	-405.555	1369.533	-69.138	-50.164	1058.738	-77.514	20.205	1057.536	-293.989	7.302	1094.474	-312.643	-210.624	1082.542	-237.583	-219.323	1060.576	-42.165	-21.829	613.512	-51.665	30.550	529.248	-79.681	20.244	405.498	-151.012	81.908	96.060	-214.175	49.506	50.511	-5.868	-3.892	34.790	-20.149	46.662	33.528	-315.976	-239.103	621.760	-367.616	-233.658	540.841	-405.893	-183.168	419.478	-568.283	-87.586	166.103	-572.507	-8.686	144.367	-496.366	-149.940	29.838	-543.776	-146.402	36.346
656	2.18333	-154.748	41.701	1730.888	-193.416	-121.588	1737.884	-59.020	-72.259	1709.207	-155.208	-90.852	1446.971	-293.066	3.563	1579.863	-317.125	3.026	1194.275	-101.917	113.532	1532.815	-81.672	217.414	1318.965	42.027	207.992	1309.629	10.337	140.607	1242.997	160.058	-15.058	1325.212	214.877	17.038	1286.643	247.420	-55.606	1382.071	-388.348	-145.021	1537.400	-481.133	-133.239	1294.133	-462.017	-226.406	1277.407	-395.890	-168.586	1204.071	-264.923	-341.189	1328.180	-268.261	-383.288	1263.464	-230.952	-406.647	1370.576	-68.297	-50.485	1058.402	-76.487	19.768	1057.406	-292.976	7.562	1094.477	-312.426	-210.372	1082.712	-237.298	-219.367	1060.804	-41.464	-22.057	613.351	-51.237	30.241	529.067	-79.206	20.070	405.383	-150.966	81.825	96.014	-214.116	49.502	50.560	-5.810	-3.927	34.793	-20.097	46.639	33.557	-315.812	-239.310	621.966	-367.342	-234.046	541.178	-405.576	-183.520	419.757	-567.940	-87.763	166.422	-572.064	-8.845	144.704	-496.278	-149.904	29.860	-543.659	-146.462	36.449
657	2.18667	-154.263	42.013	1730.945	-193.454	-121.158	1738.024	-58.879	-72.239	1709.423	-155.049	-90.955	1447.125	-292.384	4.633	1579.713	-316.139	4.068	1194.206	-100.489	113.036	1533.035	-77.658	217.061	1319.738	46.093	207.261	1311.918	15.304	140.081	1244.617	165.475	-15.857	1326.533	220.432	17.094	1288.647	252.532	-56.062	1383.828	-388.636	-143.238	1537.500	-481.432	-130.506	1294.064	-463.845	-224.011	1277.740	-396.813	-167.615	1204.085	-268.841	-341.791	1329.092	-272.776	-384.080	1264.503	-236.017	-407.692	1371.826	-67.464	-51.015	1058.380	-75.459	19.291	1057.280	-292.022	7.758	1094.430	-312.198	-210.120	1082.934	-237.036	-219.354	1061.109	-40.867	-22.279	613.224	-50.705	30.104	529.032	-78.815	19.912	405.285	-150.915	81.807	96.013	-214.106	49.517	50.620	-5.792	-3.921	34.824	-20.084	46.628	33.639	-315.674	-239.583	622.254	-367.124	-234.302	541.460	-405.259	-183.972	420.096	-567.679	-87.915	166.722	-571.582	-8.953	145.181	-496.236	-149.906	29.911	-543.567	-146.482	36.586
658	2.19000	-153.753	42.283	1731.022	-193.478	-120.707	1738.156	-58.742	-72.244	1709.648	-154.970	-90.991	1447.280	-291.705	5.719	1579.540	-315.099	5.136	1194.133	-99.036	112.500	1533.246	-73.618	216.688	1320.579	50.375	206.089	1313.520	20.238	139.476	1246.196	170.915	-16.589	1327.835	226.074	17.258	1290.691	257.652	-56.472	1385.625	-389.153	-141.204	1537.390	-481.744	-127.813	1293.978	-465.682	-221.589	1278.142	-397.714	-166.650	1204.105	-272.829	-342.435	1330.037	-277.160	-384.695	1265.715	-241.132	-408.712	1372.955	-66.691	-51.511	1058.230	-74.452	18.833	1057.201	-290.981	7.988	1094.395	-311.977	-209.799	1083.122	-236.787	-219.371	1061.381	-40.333	-22.561	613.066	-50.261	29.864	528.926	-78.490	19.728	405.200	-150.880	81.722	96.010	-214.094	49.459	50.682	-5.795	-3.960	34.862	-20.111	46.599	33.700	-315.551	-239.816	622.519	-366.972	-234.603	541.736	-405.062	-184.262	420.309	-567.429	-88.128	167.074	-571.208	-9.155	145.504	-496.255	-149.918	29.973	-543.555	-146.531	36.680
659	2.19333	-153.273	42.600	1731.123	-193.545	-120.344	1738.242	-58.602	-72.264	1709.866	-154.887	-91.042	1447.376	-291.006	6.854	1579.325	-313.891	6.174	1193.974	-97.535	111.955	1533.480	-69.627	216.312	1321.399	54.663	205.177	1315.611	25.156	138.924	1247.764	175.679	-18.667	1329.140	231.700	17.291	1292.764	262.845	-56.941	1387.473	-389.589	-139.148	1537.285	-482.023	-125.133	1293.818	-467.517	-219.143	1278.493	-398.580	-165.705	1204.108	-276.870	-342.973	1330.966	-281.907	-385.512	1266.725	-246.289	-409.665	1374.154	-65.888	-51.916	1058.170	-73.428	18.321	1057.067	-289.942	8.227	1094.475	-311.774	-209.571	1083.258	-236.507	-219.340	1061.563	-39.810	-22.828	612.889	-49.946	29.610	528.768	-78.205	19.565	405.085	-150.831	81.674	96.041	-214.152	49.412	50.673	-5.780	-4.021	34.866	-20.114	46.510	33.687	-315.399	-240.097	622.718	-366.826	-234.821	541.867	-404.826	-184.520	420.441	-567.222	-88.361	167.263	-570.852	-9.422	145.817	-496.262	-150.005	29.986	-543.513	-146.599	36.738
660	2.19667	-152.734	42.987	1731.172	-193.518	-119.765	1738.260	-58.398	-72.180	1710.049	-154.741	-91.104	1447.430	-290.300	7.922	1579.094	-312.746	7.181	1193.793	-96.038	111.424	1533.698	-65.555	215.903	1322.364	58.884	204.170	1317.637	30.141	138.398	1249.330	181.482	-19.411	1329.821	237.411	17.443	1294.821	268.034	-57.342	1389.236	-390.045	-137.046	1537.185	-482.279	-122.466	1293.676	-469.260	-216.693	1278.835	-399.451	-164.806	1204.126	-281.011	-343.590	1331.883	-286.608	-386.258	1267.725	-251.565	-410.586	1375.448	-65.044	-52.371	1058.008	-72.350	17.856	1056.975	-288.923	8.474	1094.482	-311.474	-209.306	1083.377	-236.189	-219.327	1061.705	-39.306	-23.040	612.706	-49.519	29.397	528.695	-77.884	19.432	404.960	-150.842	81.588	96.003	-214.140	49.337	50.596	-5.771	-4.126	34.819	-20.126	46.422	33.623	-315.060	-240.482	622.961	-366.556	-235.101	542.012	-404.516	-184.819	420.589	-566.916	-88.599	167.489	-570.504	-9.710	146.095	-496.251	-150.070	29.950	-543.463	-146.698	36.721
661	2.20000	-152.225	43.342	1731.216	-193.488	-119.308	1738.320	-58.194	-72.091	1710.265	-154.162	-91.461	1447.692	-289.581	8.998	1578.891	-311.570	8.245	1193.691	-94.523	110.860	1533.909	-61.621	215.432	1323.127	63.221	203.129	1319.731	35.152	137.754	1251.023	187.115	-20.446	1331.164	243.090	17.535	1296.935	273.262	-57.775	1391.015	-390.423	-134.920	1536.967	-482.503	-119.818	1293.596	-470.993	-214.243	1279.219	-400.353	-163.816	1204.197	-285.051	-344.049	1332.876	-291.196	-386.888	1268.972	-256.778	-411.377	1376.615	-64.140	-52.790	1057.912	-71.261	17.387	1056.843	-287.918	8.625	1094.411	-311.040	-209.005	1083.540	-235.823	-219.227	1061.803	-38.790	-23.238	612.536	-49.150	29.240	528.551	-77.562	19.373	404.865	-150.816	81.540	95.992	-214.122	49.263	50.537	-5.740	-4.174	34.773	-20.113	46.383	33.574	-314.713	-240.859	623.185	-366.307	-235.371	542.150	-404.196	-185.001	420.680	-566.590	-88.846	167.695	-570.075	-9.996	146.410	-496.172	-150.104	29.923	-543.345	-146.767	36.738
662	2.20333	-151.685	43.654	1731.244	-193.429	-118.818	1738.435	-57.953	-72.004	1710.522	-154.020	-91.477	1447.806	-288.807	10.223	1578.684	-310.400	9.376	1193.571	-92.972	110.472	1534.330	-57.475	215.099	1324.076	67.444	202.099	1321.887	40.133	137.034	1252.768	192.942	-20.954	1332.137	248.853	17.669	1299.005	278.522	-58.098	1392.935	-390.750	-132.815	1536.829	-482.610	-117.247	1293.528	-472.722	-211.732	1279.649	-401.194	-162.875	1204.205	-289.252	-344.506	1333.884	-295.880	-387.495	1270.099	-262.122	-412.138	1378.057	-63.229	-53.175	1057.862	-70.205	16.953	1056.740	-286.836	8.872	1094.441	-310.586	-208.691	1083.780	-235.410	-219.183	1062.059	-38.300	-23.368	612.379	-48.832	29.042	528.414	-77.246	19.363	404.790	-150.815	81.522	95.965	-214.084	49.279	50.567	-5.757	-4.184	34.745	-20.086	46.345	33.570	-314.318	-241.219	623.562	-365.942	-235.664	542.457	-403.809	-185.435	421.016	-566.236	-89.018	168.037	-569.595	-10.171	146.801	-496.091	-150.090	29.958	-543.249	-146.831	36.830
663	2.20667	-151.135	44.049	1731.305	-193.380	-118.351	1738.608	-57.740	-71.928	1710.764	-153.898	-91.550	1447.977	-288.015	11.399	1578.546	-309.163	10.521	1193.467	-91.457	109.927	1534.569	-53.402	214.649	1325.002	71.658	201.081	1324.172	45.072	136.342	1254.579	198.821	-21.282	1333.102	254.613	17.771	1301.099	283.760	-58.463	1394.830	-391.068	-130.771	1536.786	-482.704	-114.647	1293.542	-474.456	-209.228	1280.093	-402.062	-161.920	1204.225	-293.330	-344.827	1335.066	-300.606	-387.949	1271.378	-267.438	-412.767	1379.453	-62.384	-53.609	1057.772	-69.144	16.523	1056.676	-285.757	9.132	1094.530	-310.202	-208.404	1084.041	-235.042	-219.156	1062.359	-37.896	-23.546	612.282	-48.503	28.923	528.355	-77.019	19.307	404.744	-150.794	81.509	95.972	-214.088	49.301	50.610	-5.751	-4.179	34.816	-20.072	46.356	33.652	-314.077	-241.514	623.892	-365.654	-236.081	542.891	-403.551	-185.799	421.305	-565.895	-89.231	168.413	-569.023	-10.345	147.292	-496.061	-150.068	30.009	-543.153	-146.869	36.986
664	2.21000	-150.545	44.423	1731.383	-193.377	-117.839	1738.759	-57.530	-71.914	1711.029	-153.775	-91.558	1448.109	-287.254	12.575	1578.365	-307.898	11.597	1193.342	-89.973	109.352	1534.843	-49.328	214.152	1326.112	75.803	200.055	1326.440	49.944	135.637	1256.353	204.694	-21.486	1333.843	260.393	17.871	1303.203	289.011	-58.780	1396.737	-391.362	-128.674	1536.671	-482.800	-112.058	1293.510	-476.198	-206.682	1280.567	-402.525	-160.474	1204.095	-297.620	-345.113	1336.145	-305.424	-388.469	1272.673	-272.885	-413.363	1380.959	-61.543	-54.020	1057.682	-68.110	16.112	1056.636	-284.753	9.325	1094.529	-309.782	-208.110	1084.234	-234.691	-219.123	1062.620	-37.574	-23.731	612.161	-48.273	28.797	528.298	-76.872	19.229	404.697	-150.779	81.464	95.951	-214.100	49.310	50.667	-5.810	-4.199	34.843	-20.103	46.346	33.710	-313.922	-241.804	624.173	-365.401	-236.403	543.284	-403.265	-186.250	421.619	-565.615	-89.427	168.740	-568.618	-10.586	147.654	-496.068	-150.143	30.089	-543.140	-146.929	37.088
665	2.21333	-149.980	44.788	1731.470	-193.350	-117.354	1738.847	-57.323	-71.898	1711.250	-153.632	-91.585	1448.267	-286.505	13.680	1578.186	-306.637	12.766	1193.247	-88.457	108.740	1535.091	-45.364	213.584	1327.060	80.026	198.979	1328.734	54.808	134.867	1258.173	210.665	-20.749	1334.758	266.201	17.998	1305.320	294.274	-59.146	1398.667	-391.640	-126.584	1536.559	-482.900	-109.554	1293.439	-477.893	-204.157	1281.017	-403.891	-158.836	1204.597	-301.854	-345.396	1337.312	-310.309	-388.917	1273.867	-278.381	-413.946	1382.586	-60.689	-54.423	1057.672	-67.034	15.653	1056.564	-283.660	9.510	1094.605	-309.425	-207.839	1084.415	-234.326	-219.038	1062.763	-37.234	-23.987	612.013	-48.065	28.596	528.158	-76.742	19.169	404.637	-150.774	81.442	95.948	-214.130	49.244	50.632	-5.817	-4.265	34.842	-20.140	46.289	33.673	-313.679	-242.066	624.368	-365.166	-236.809	543.518	-403.021	-186.531	421.760	-565.352	-89.689	168.994	-568.214	-10.912	147.983	-496.075	-150.172	30.076	-543.091	-147.007	37.149
666	2.21667	-149.377	45.093	1731.548	-193.232	-116.811	1738.919	-57.045	-71.778	1711.492	-153.426	-91.608	1448.420	-285.718	14.881	1577.969	-305.381	13.860	1193.203	-86.910	108.158	1535.344	-41.223	213.096	1328.171	84.176	197.925	1331.063	59.694	134.266	1259.923	216.635	-21.319	1335.772	271.976	18.078	1307.480	299.625	-59.419	1400.627	-391.819	-124.439	1536.393	-482.958	-107.043	1293.370	-479.587	-201.582	1281.435	-405.224	-157.213	1205.131	-306.239	-345.657	1338.390	-315.120	-389.302	1275.202	-283.918	-414.394	1384.149	-59.807	-54.832	1057.559	-65.949	15.235	1056.509	-282.598	9.729	1094.656	-308.958	-207.554	1084.596	-233.910	-218.935	1062.922	-36.910	-24.112	611.824	-47.738	28.559	528.112	-76.573	19.162	404.535	-150.779	81.404	95.915	-214.126	49.191	50.566	-5.802	-4.334	34.780	-20.126	46.235	33.613	-313.448	-242.303	624.411	-364.906	-237.113	543.650	-402.688	-186.838	421.922	-564.992	-89.996	169.215	-567.783	-11.224	148.296	-496.053	-150.234	30.039	-543.021	-147.106	37.148
667	2.22000	-148.764	45.550	1731.664	-193.134	-116.311	1739.000	-56.764	-71.683	1711.757	-153.299	-91.566	1448.570	-284.873	16.072	1577.772	-304.066	14.952	1193.100	-85.336	107.532	1535.597	-37.202	212.609	1329.174	88.322	196.840	1333.347	64.600	133.486	1261.754	222.679	-21.656	1336.917	277.816	18.261	1309.644	304.925	-59.729	1402.513	-392.010	-122.260	1536.218	-483.032	-104.486	1293.313	-481.198	-199.013	1281.928	-406.100	-156.614	1205.063	-310.479	-345.799	1339.645	-320.035	-389.530	1276.476	-289.414	-414.764	1385.775	-58.844	-55.199	1057.545	-64.828	14.850	1056.438	-281.589	9.986	1094.719	-308.448	-207.295	1084.816	-233.435	-218.832	1063.082	-36.535	-24.248	611.699	-47.556	28.416	527.946	-76.373	19.171	404.485	-150.780	81.439	95.936	-214.140	49.186	50.493	-5.787	-4.359	34.707	-20.123	46.205	33.565	-313.130	-242.585	624.539	-364.605	-237.373	543.800	-402.269	-187.219	422.163	-564.631	-90.300	169.452	-567.284	-11.522	148.651	-495.951	-150.287	30.036	-542.896	-147.195	37.181
668	2.22333	-148.153	45.953	1731.758	-192.975	-115.741	1739.175	-56.426	-71.537	1712.036	-153.131	-91.497	1448.700	-284.042	17.238	1577.564	-302.731	15.974	1193.045	-83.785	107.002	1535.853	-33.134	212.052	1330.395	92.509	195.793	1335.739	69.431	132.634	1263.728	228.698	-22.223	1337.994	283.634	18.439	1311.820	310.300	-59.947	1404.553	-392.103	-120.101	1536.131	-482.988	-101.880	1293.294	-482.850	-196.409	1282.410	-407.244	-155.883	1205.051	-314.784	-345.867	1340.915	-324.929	-389.848	1277.938	-294.732	-414.880	1387.204	-57.916	-55.535	1057.547	-63.758	14.475	1056.411	-280.524	10.185	1094.749	-307.892	-206.983	1085.077	-232.919	-218.686	1063.314	-36.231	-24.408	611.539	-47.335	28.341	527.863	-76.184	19.201	404.470	-150.773	81.440	95.839	-214.094	49.240	50.528	-5.766	-4.353	34.680	-20.087	46.237	33.582	-312.659	-243.050	625.008	-364.263	-237.664	544.044	-401.887	-187.579	422.444	-564.250	-90.535	169.790	-566.685	-11.720	149.163	-495.876	-150.250	30.049	-542.783	-147.220	37.298
669	2.22667	-147.502	46.302	1731.777	-192.830	-115.186	1739.372	-56.131	-71.446	1712.325	-152.989	-91.424	1448.853	-283.188	18.429	1577.462	-301.388	16.929	1193.016	-82.245	106.372	1536.161	-29.217	211.498	1331.547	96.589	194.664	1338.130	74.222	131.683	1265.723	234.813	-22.851	1339.248	289.439	18.602	1314.039	315.654	-60.228	1406.524	-392.233	-117.894	1536.079	-482.963	-99.320	1293.326	-484.484	-193.819	1282.948	-408.623	-154.668	1205.240	-319.136	-345.809	1342.205	-329.908	-389.967	1279.464	-300.145	-414.892	1388.602	-57.007	-55.975	1057.551	-62.694	14.088	1056.370	-279.410	10.373	1094.849	-307.442	-206.687	1085.325	-232.455	-218.638	1063.662	-35.987	-24.572	611.419	-47.168	28.328	527.815	-76.046	19.232	404.487	-150.763	81.530	95.899	-214.084	49.315	50.595	-5.778	-4.286	34.723	-20.098	46.242	33.635	-312.181	-243.503	625.645	-363.957	-238.029	544.399	-401.510	-188.037	422.770	-563.861	-90.797	170.248	-566.165	-11.898	149.611	-495.829	-150.245	30.129	-542.712	-147.299	37.460
670	2.23000	-146.851	46.738	1731.894	-192.750	-114.715	1739.583	-55.860	-71.385	1712.618	-152.817	-91.330	1449.021	-282.315	19.656	1577.286	-300.051	17.885	1192.975	-80.699	105.765	1536.471	-25.171	210.849	1332.915	100.654	193.623	1340.681	78.911	130.876	1267.662	240.882	-23.443	1340.484	295.235	18.772	1316.246	321.040	-60.472	1408.537	-392.325	-115.667	1535.961	-482.965	-96.700	1293.301	-486.108	-191.202	1283.589	-410.400	-154.454	1205.580	-323.490	-345.756	1343.692	-334.922	-390.263	1281.032	-305.441	-414.858	1389.937	-56.130	-56.403	1057.552	-61.648	13.715	1056.394	-278.333	10.618	1094.885	-306.989	-206.345	1085.587	-232.056	-218.511	1063.904	-35.792	-24.775	611.293	-47.056	28.273	527.746	-75.980	19.227	404.469	-150.775	81.570	95.903	-214.099	49.357	50.632	-5.822	-4.282	34.763	-20.118	46.254	33.703	-311.922	-243.816	625.922	-363.627	-238.409	544.746	-401.181	-188.493	423.085	-563.547	-91.051	170.609	-565.642	-12.240	150.000	-495.840	-150.319	30.180	-542.671	-147.362	37.589
671	2.23333	-146.225	47.145	1731.971	-192.587	-114.126	1739.693	-55.562	-71.308	1712.906	-152.655	-91.277	1449.187	-281.439	20.842	1577.090	-298.699	18.720	1192.945	-79.152	105.168	1536.783	-21.303	210.126	1334.049	104.780	192.407	1343.107	83.606	129.954	1269.638	247.000	-24.007	1341.834	301.039	19.031	1318.544	326.461	-60.695	1410.535	-392.421	-113.488	1535.855	-482.926	-94.160	1293.289	-487.693	-188.635	1284.077	-411.482	-154.623	1206.038	-327.916	-345.678	1344.912	-339.979	-390.273	1282.515	-310.924	-414.813	1391.543	-55.217	-56.838	1057.560	-60.557	13.361	1056.384	-277.268	10.851	1094.981	-306.457	-206.088	1085.893	-231.563	-218.397	1064.185	-35.619	-24.964	611.125	-46.884	28.220	527.735	-75.927	19.236	404.427	-150.753	81.593	95.862	-214.136	49.365	50.611	-5.866	-4.333	34.717	-20.139	46.235	33.670	-311.632	-244.125	626.106	-363.365	-238.816	544.981	-400.835	-188.811	423.255	-563.250	-91.318	170.864	-565.147	-12.602	150.376	-495.825	-150.376	30.208	-542.620	-147.455	37.664
672	2.23667	-145.529	47.504	1732.055	-192.433	-113.616	1739.787	-55.222	-71.228	1713.212	-152.491	-91.234	1449.376	-280.554	21.991	1576.840	-297.388	19.559	1192.933	-77.587	104.472	1537.094	-17.253	209.537	1335.270	108.814	191.306	1345.626	88.304	129.174	1271.575	253.080	-24.496	1343.176	306.869	19.386	1320.997	331.925	-60.973	1412.430	-392.401	-111.314	1535.723	-482.909	-91.670	1293.209	-489.218	-186.064	1284.654	-412.431	-154.512	1206.543	-332.358	-345.476	1346.385	-344.987	-390.269	1284.075	-316.433	-414.661	1393.087	-54.341	-57.164	1057.539	-59.445	12.972	1056.350	-276.189	11.055	1095.096	-305.940	-205.793	1086.077	-231.103	-218.213	1064.295	-35.414	-25.172	610.930	-46.760	28.153	527.617	-75.824	19.279	404.371	-150.771	81.644	95.838	-214.138	49.385	50.514	-5.899	-4.423	34.628	-20.148	46.169	33.574	-311.264	-244.383	626.168	-362.970	-239.173	545.164	-400.414	-189.066	423.373	-562.815	-91.656	171.152	-564.593	-12.937	150.793	-495.795	-150.482	30.189	-542.522	-147.580	37.675
673	2.24000	-144.854	47.952	1732.138	-192.257	-113.086	1739.877	-54.831	-71.057	1713.482	-152.246	-91.087	1449.508	-279.619	23.136	1576.656	-295.999	20.380	1192.860	-76.002	103.871	1537.391	-13.346	208.851	1336.549	112.881	190.096	1348.081	93.028	128.199	1273.606	259.287	-25.363	1343.996	312.731	19.972	1323.465	337.465	-61.186	1414.328	-392.327	-109.088	1535.596	-482.745	-89.242	1293.114	-490.938	-183.434	1285.432	-413.447	-154.297	1206.966	-336.909	-345.333	1347.646	-350.021	-390.171	1285.661	-321.977	-414.498	1394.848	-53.382	-57.545	1057.573	-58.336	12.662	1056.347	-275.127	11.300	1095.095	-305.314	-205.478	1086.301	-230.593	-218.050	1064.429	-35.173	-25.328	610.776	-46.503	28.211	527.586	-75.704	19.370	404.356	-150.773	81.714	95.792	-214.077	49.441	50.495	-5.929	-4.444	34.525	-20.123	46.159	33.510	-310.820	-244.737	626.340	-362.542	-239.483	545.373	-399.937	-189.462	423.568	-562.387	-91.944	171.394	-564.023	-13.243	151.208	-495.734	-150.451	30.150	-542.374	-147.697	37.761
674	2.24333	-144.118	48.382	1732.264	-192.028	-112.428	1740.037	-54.477	-70.944	1713.811	-151.989	-90.958	1449.755	-278.691	24.358	1576.516	-294.604	21.150	1192.837	-74.452	103.227	1537.737	-9.438	208.177	1337.897	116.902	188.909	1350.645	97.754	127.036	1275.748	265.510	-25.983	1345.477	318.612	20.602	1325.905	343.062	-61.395	1416.329	-392.248	-106.877	1535.501	-482.575	-86.694	1293.132	-492.405	-180.828	1286.138	-414.495	-153.684	1207.283	-341.140	-344.774	1349.060	-355.051	-390.023	1287.336	-327.410	-414.108	1396.646	-52.461	-57.883	1057.655	-57.218	12.334	1056.331	-274.049	11.593	1095.122	-304.826	-205.136	1086.555	-230.027	-217.871	1064.799	-34.924	-25.449	610.664	-46.382	28.208	527.529	-75.592	19.454	404.340	-150.749	81.793	95.766	-214.043	49.543	50.499	-5.929	-4.429	34.547	-20.085	46.200	33.526	-310.378	-245.109	626.621	-362.063	-239.867	545.655	-399.413	-189.963	423.895	-561.947	-92.285	171.773	-563.432	-13.515	151.668	-495.616	-150.487	30.189	-542.243	-147.757	37.881
