FILE_VERSION	2.0.0
NO_OF_FRAMES	16296
NO_OF_CAMERAS	8
NO_OF_BODIES	1
FREQUENCY	300
DESCRIPTION	--
TIME_STAMP	2026-08-06, 08:59:33.376	5996.27357670
DATA_INCLUDED	6D
BODY_NAMES	handball_6
BODY_FILTERS	No filter
TRANSLATION_ORIGIN	Global	
ROTATION_ORIGIN	Global	
Frame	Time	handball_6 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
129	0.42667	150.40431	1011.21905	1115.15977	-61.64370	-38.47296	124.09908	1.23863	-0.43891	0.08635	-0.89437	-0.64830	-0.71963	0.24867	-0.62215	0.68896	0.37184	
130	0.43000	150.22587	1010.73571	1115.86544	-61.56220	-38.38017	124.18024	1.24969	-0.44040	0.08723	-0.89355	-0.64851	-0.71919	0.24941	-0.62088	0.68932	0.37330	
131	0.43333	148.48467	1011.50343	1115.82283	-62.71045	-39.00857	123.77535	1.77757	-0.43199	0.07012	-0.89915	-0.64590	-0.71986	0.25418	-0.62944	0.69057	0.35627	
132	0.43667	148.48779	1010.98532	1116.48911	-62.57825	-38.81717	123.91391	1.72303	-0.43472	0.07174	-0.89770	-0.64660	-0.71870	0.25569	-0.62684	0.69161	0.35883	
133	0.44000	148.29071	1010.51608	1117.18604	-62.62345	-38.79131	124.03659	1.71462	-0.43627	0.06967	-0.89712	-0.64590	-0.71839	0.25831	-0.62649	0.69214	0.35841	
134	0.44333	148.04032	1010.20294	1117.83819	-62.56538	-38.74314	124.16052	1.74346	-0.43796	0.06935	-0.89632	-0.64539	-0.71832	0.25977	-0.62583	0.69224	0.35936	
135	0.44667	147.83887	1009.81960	1118.54167	-62.49493	-38.67670	124.29891	1.73831	-0.43992	0.06917	-0.89537	-0.64493	-0.71815	0.26140	-0.62493	0.69244	0.36054	
136	0.45000	147.61052	1009.40280	1119.29395	-62.51428	-38.53891	124.37758	1.75634	-0.44166	0.06882	-0.89454	-0.64556	-0.71678	0.26358	-0.62305	0.69390	0.36100	
137	0.45333	148.27478	1008.77426	1120.45995	-62.30065	-37.53408	124.25893	1.64799	-0.44640	0.08053	-0.89120	-0.65541	-0.70750	0.26436	-0.60923	0.70211	0.36861	
138	0.45667	147.12342	1008.67879	1120.71401	-62.45668	-38.29519	124.62208	1.75332	-0.44591	0.06834	-0.89247	-0.64585	-0.71490	0.26795	-0.61971	0.69588	0.36292	
139	0.46000	146.97521	1008.27862	1121.42509	-62.51978	-38.17427	124.67126	1.80088	-0.44721	0.06758	-0.89187	-0.64654	-0.71345	0.27013	-0.61806	0.69744	0.36276	
140	0.46333	146.79731	1007.78144	1122.21079	-62.58534	-38.07304	124.71574	1.80813	-0.44833	0.06671	-0.89138	-0.64709	-0.71218	0.27216	-0.61667	0.69882	0.36246	
141	0.46667	146.56484	1007.42737	1122.93085	-62.49314	-37.97554	124.86282	1.80279	-0.45059	0.06700	-0.89021	-0.64680	-0.71182	0.27381	-0.61532	0.69916	0.36407	
142	0.47000	146.35260	1007.04383	1123.72403	-62.40849	-37.90852	125.05123	1.77183	-0.45313	0.06644	-0.88897	-0.64590	-0.71177	0.27603	-0.61440	0.69926	0.36543	
143	0.47333	146.15412	1006.67486	1124.52031	-62.44643	-37.78182	125.14977	1.78730	-0.45502	0.06552	-0.88807	-0.64623	-0.71043	0.27869	-0.61266	0.70071	0.36560	
144	0.47667	146.79034	1005.89320	1125.41837	-62.48159	-37.02534	124.97886	1.85433	-0.45768	0.07242	-0.88616	-0.65415	-0.70245	0.28045	-0.60217	0.70804	0.36887	
145	0.48000	146.86554	1005.43120	1126.29896	-62.44349	-36.80548	124.99371	1.90867	-0.45918	0.07439	-0.88523	-0.65592	-0.70042	0.28138	-0.59910	0.70984	0.37041	
146	0.48333	146.86743	1005.00171	1127.08664	-62.42624	-36.71476	125.11664	1.89779	-0.46113	0.07380	-0.88426	-0.65571	-0.69975	0.28354	-0.59783	0.71057	0.37106	
147	0.48667	146.76658	1004.61077	1127.79814	-62.50999	-36.64072	125.16119	1.96105	-0.46208	0.07249	-0.88387	-0.65598	-0.69863	0.28564	-0.59680	0.71180	0.37038	
148	0.49000	146.28595	1004.78515	1128.77054	-62.32837	-36.85828	125.49122	1.77507	-0.46453	0.06970	-0.88281	-0.65146	-0.70215	0.28736	-0.59984	0.70861	0.37158	
149	0.49333	145.70327	1004.23789	1129.24444	-62.58584	-37.31471	125.63671	1.77916	-0.46339	0.06066	-0.88408	-0.64638	-0.70560	0.29038	-0.60619	0.70601	0.36618	
150	0.49667	145.58832	1003.89195	1130.03101	-62.68425	-37.33083	125.66272	1.79510	-0.46358	0.05871	-0.88411	-0.64603	-0.70529	0.29191	-0.60642	0.70648	0.36489	
151	0.50000	146.17435	1003.26214	1130.91157	-62.71420	-36.74197	125.51466	1.89716	-0.46551	0.06431	-0.88271	-0.65226	-0.69905	0.29305	-0.59821	0.71217	0.36736	
152	0.50333	146.41996	1002.76354	1131.72574	-62.80692	-36.52530	125.45413	1.98088	-0.46613	0.06518	-0.88231	-0.65459	-0.69631	0.29438	-0.59518	0.71477	0.36723	
153	0.50667	145.35900	1002.91690	1132.45436	-63.16303	-37.28165	125.61649	1.71194	-0.46336	0.05224	-0.88463	-0.64682	-0.70229	0.29733	-0.60573	0.70997	0.35921	
154	0.51000	146.03353	1002.53848	1133.63000	-62.98915	-36.61454	125.53926	1.74640	-0.46656	0.06069	-0.88241	-0.65314	-0.69637	0.29744	-0.59643	0.71511	0.36454	
155	0.51333	145.46620	1002.14707	1133.91738	-63.37778	-37.10548	125.59131	1.71622	-0.46416	0.05051	-0.88431	-0.64854	-0.69937	0.30046	-0.60328	0.71297	0.35738	
156	0.51667	146.26452	1001.49946	1134.89858	-63.54919	-36.52269	125.29015	1.84288	-0.46427	0.05574	-0.88394	-0.65595	-0.69226	0.30086	-0.59514	0.71950	0.35796	
157	0.52000	145.63322	1001.46551	1135.45782	-63.76057	-37.15539	125.42815	1.65539	-0.46201	0.04622	-0.88567	-0.64943	-0.69772	0.30236	-0.60398	0.71487	0.35237	
158	0.52333	145.80730	1001.02119	1136.16938	-63.92076	-37.20512	125.37724	1.65173	-0.46113	0.04401	-0.88624	-0.64941	-0.69734	0.30327	-0.60467	0.71538	0.35014	
159	0.52667	145.89810	1000.70228	1136.83138	-64.04086	-37.23102	125.30019	1.64847	-0.46009	0.04290	-0.88683	-0.64981	-0.69691	0.30341	-0.60503	0.71587	0.34852	
160	0.53000	146.07947	1000.37279	1137.63368	-64.23096	-37.23426	125.20279	1.59440	-0.45897	0.04112	-0.88750	-0.65056	-0.69587	0.30420	-0.60508	0.71699	0.34613	
161	0.53333	146.87652	999.71473	1138.50129	-64.40464	-36.72900	124.96741	1.70475	-0.45933	0.04492	-0.88713	-0.65679	-0.68957	0.30515	-0.59803	0.72282	0.34625	
162	0.53667	146.43533	999.61869	1139.02903	-64.51448	-37.33551	125.10275	1.52937	-0.45722	0.03721	-0.88858	-0.65049	-0.69533	0.30559	-0.60648	0.71773	0.34212	
163	0.54000	146.82973	999.16682	1139.78667	-64.67075	-37.36951	124.99245	1.43517	-0.45576	0.03587	-0.88938	-0.65107	-0.69477	0.30561	-0.60695	0.71834	0.34000	
164	0.54333	147.23546	998.75825	1140.54863	-64.79005	-37.44011	124.99416	1.33307	-0.45535	0.03349	-0.88968	-0.65044	-0.69486	0.30674	-0.60793	0.71836	0.33819	
165	0.54667	148.08384	998.10269	1141.38826	-64.98597	-36.95628	124.68047	1.39119	-0.45468	0.03772	-0.88985	-0.65713	-0.68862	0.30658	-0.60121	0.72414	0.33789	
166	0.55000	147.77261	998.03465	1141.98076	-65.10084	-37.57139	124.80380	1.27729	-0.45239	0.03003	-0.89132	-0.65081	-0.69444	0.30692	-0.60975	0.71892	0.33370	
167	0.55333	148.12120	997.66567	1142.72538	-65.12799	-37.59142	124.83123	1.20120	-0.45258	0.02913	-0.89125	-0.65042	-0.69452	0.30758	-0.61003	0.71889	0.33327	
168	0.55667	148.53781	997.35231	1143.51587	-65.31090	-37.65701	124.74211	1.15472	-0.45117	0.02690	-0.89203	-0.65055	-0.69417	0.30810	-0.61093	0.71931	0.33068	
169	0.56000	149.56101	996.71624	1144.34133	-65.51666	-37.13765	124.37868	1.27533	-0.45014	0.03179	-0.89239	-0.65794	-0.68748	0.30739	-0.60373	0.72551	0.33038	
170	0.56333	149.27407	996.66693	1144.80593	-65.72557	-37.88156	124.52766	1.18935	-0.44737	0.02143	-0.89409	-0.65025	-0.69416	0.30872	-0.61403	0.71950	0.32448	
171	0.56667	149.77825	996.38373	1145.56025	-65.78104	-37.90302	124.50722	1.20984	-0.44701	0.02066	-0.89429	-0.65022	-0.69408	0.30898	-0.61433	0.71960	0.32369	
172	0.57000	150.82948	995.70215	1146.49139	-65.95319	-37.35981	124.20722	1.24367	-0.44685	0.02545	-0.89425	-0.65734	-0.68737	0.30890	-0.60682	0.72586	0.32388	
173	0.57333	150.06722	996.39903	1148.25399	-65.10758	-37.36514	125.21629	1.94697	-0.45832	0.02642	-0.88839	-0.64932	-0.69248	0.31439	-0.60689	0.72095	0.33454	
174	0.57667	150.62121	996.02343	1148.93021	-65.44646	-37.42585	125.05016	1.89050	-0.45607	0.02273	-0.88965	-0.65012	-0.69118	0.31562	-0.60773	0.72233	0.33000	
175	0.58000	151.18022	995.69305	1149.65335	-65.53347	-37.48225	124.97986	1.87240	-0.45493	0.02182	-0.89026	-0.65019	-0.69125	0.31531	-0.60852	0.72228	0.32865	
176	0.58333	152.29811	995.09558	1150.49196	-65.63570	-37.06677	124.76648	1.80989	-0.45501	0.02580	-0.89011	-0.65549	-0.68629	0.31518	-0.60275	0.72687	0.32918	
177	0.58667	152.25708	995.10600	1151.18350	-65.85547	-37.65046	124.89691	1.88199	-0.45296	0.01660	-0.89138	-0.64938	-0.69119	0.31712	-0.61084	0.72249	0.32386	
178	0.59000	152.91822	994.74465	1151.86993	-65.92422	-37.71207	124.87813	1.91150	-0.45237	0.01531	-0.89170	-0.64899	-0.69144	0.31737	-0.61169	0.72227	0.32272	
179	0.59333	154.11525	994.12610	1152.74477	-65.93163	-37.15726	124.68523	1.77472	-0.45354	0.02152	-0.89098	-0.65535	-0.68557	0.31704	-0.60400	0.72769	0.32503	
180	0.59667	154.00801	994.14943	1153.26557	-66.13907	-37.92179	124.85852	1.87529	-0.45087	0.01069	-0.89253	-0.64730	-0.69241	0.31870	-0.61459	0.72143	0.31910	
181	0.60000	154.67542	993.75056	1153.81957	-66.29190	-37.93674	124.81042	1.85010	-0.45023	0.00878	-0.89287	-0.64755	-0.69170	0.31973	-0.61479	0.72213	0.31711	
182	0.60333	155.39118	993.39149	1154.49579	-66.43114	-37.99168	124.79181	1.90954	-0.44969	0.00644	-0.89316	-0.64721	-0.69149	0.32087	-0.61555	0.72236	0.31512	
183	0.60667	156.16657	992.99246	1155.20157	-66.56546	-38.08254	124.75002	1.84261	-0.44866	0.00420	-0.89369	-0.64674	-0.69167	0.32143	-0.61680	0.72220	0.31304	
184	0.61000	156.85297	992.61858	1155.87995	-66.58689	-38.19795	124.83936	1.83612	-0.44895	0.00195	-0.89355	-0.64502	-0.69275	0.32257	-0.61838	0.72117	0.31228	
185	0.61333	157.54415	992.28497	1156.48100	-66.61386	-38.28126	124.90248	1.82711	-0.44915	0.00017	-0.89346	-0.64378	-0.69346	0.32350	-0.61952	0.72049	0.31158	
186	0.61667	158.22970	991.95148	1157.10678	-66.61282	-38.45782	124.99612	1.83345	-0.44910	-0.00222	-0.89348	-0.64148	-0.69528	0.32417	-0.62194	0.71873	0.31083	
187	0.62000	158.98349	991.62748	1157.66429	-66.62020	-38.53951	125.04038	1.80864	-0.44909	-0.00346	-0.89348	-0.64041	-0.69608	0.32458	-0.62305	0.71796	0.31039	
188	0.62333	159.87931	991.24670	1158.30697	-66.69023	-38.60114	125.05550	1.81418	-0.44887	-0.00518	-0.89358	-0.63974	-0.69631	0.32540	-0.62390	0.71772	0.30924	
189	0.62667	160.67927	990.85928	1158.84615	-66.68694	-38.71614	125.14501	1.81084	-0.44915	-0.00704	-0.89343	-0.63801	-0.69750	0.32625	-0.62546	0.71655	0.30879	
190	0.63000	161.47004	990.52184	1159.42159	-66.71716	-38.82944	125.24492	1.80322	-0.44955	-0.00955	-0.89320	-0.63622	-0.69847	0.32767	-0.62700	0.71558	0.30792	
191	0.63333	162.28396	990.17928	1159.98044	-66.71399	-38.96006	125.35688	1.81527	-0.44996	-0.01181	-0.89297	-0.63417	-0.69980	0.32881	-0.62878	0.71424	0.30740	
192	0.63667	163.18407	989.81292	1160.60726	-66.70309	-39.15781	125.48902	1.80383	-0.45016	-0.01468	-0.89283	-0.63136	-0.70183	0.32987	-0.63146	0.71219	0.30667	
193	0.64000	164.07811	989.43164	1161.14584	-66.71588	-39.25067	125.58419	1.79017	-0.45061	-0.01672	-0.89256	-0.62978	-0.70267	0.33110	-0.63271	0.71132	0.30611	
194	0.64333	164.90863	989.04570	1161.66319	-66.77766	-39.36684	125.64203	1.88515	-0.45050	-0.01923	-0.89257	-0.62828	-0.70347	0.33226	-0.63428	0.71047	0.30483	
195	0.64667	165.76530	988.73933	1162.20013	-66.70216	-39.49707	125.79749	1.82513	-0.45136	-0.02090	-0.89210	-0.62588	-0.70516	0.33319	-0.63604	0.70874	0.30520	
196	0.65000	166.60576	988.40252	1162.74114	-66.60461	-39.57898	125.97531	1.79753	-0.45276	-0.02217	-0.89135	-0.62374	-0.70648	0.33440	-0.63714	0.70738	0.30604	
197	0.65333	167.48632	988.02398	1163.24420	-66.57385	-39.71301	126.10502	1.80854	-0.45330	-0.02426	-0.89103	-0.62151	-0.70795	0.33546	-0.63894	0.70585	0.30583	
198	0.65667	168.40697	987.68508	1163.76759	-66.54225	-39.88051	126.27348	1.79665	-0.45401	-0.02707	-0.89058	-0.61867	-0.70972	0.33697	-0.64119	0.70396	0.30547	
199	0.66000	169.31583	987.35457	1164.24920	-66.55385	-40.01538	126.39172	1.77177	-0.45439	-0.02970	-0.89031	-0.61651	-0.71093	0.33837	-0.64299	0.70264	0.30473	
200	0.66333	170.26745	986.97271	1164.74200	-66.52554	-40.05199	126.50996	1.79688	-0.45542	-0.03100	-0.88974	-0.61524	-0.71139	0.33970	-0.64348	0.70211	0.30491	
201	0.66667	171.13630	986.64991	1165.29247	-66.43627	-40.16354	126.66763	1.76702	-0.45636	-0.03238	-0.88920	-0.61298	-0.71293	0.34056	-0.64497	0.70048	0.30551	
202	0.67000	172.01347	986.33383	1165.77973	-66.36343	-40.31967	126.83868	1.76288	-0.45714	-0.03452	-0.88873	-0.61021	-0.71479	0.34164	-0.64705	0.69848	0.30569	
203	0.67333	172.95299	986.02020	1166.26353	-66.31683	-40.39613	126.94609	1.73729	-0.45776	-0.03570	-0.88836	-0.60866	-0.71575	0.34240	-0.64807	0.69744	0.30591	
204	0.67667	173.86030	985.73141	1166.70730	-66.30595	-40.46523	127.05666	1.77597	-0.45846	-0.03742	-0.88793	-0.60715	-0.71642	0.34368	-0.64899	0.69667	0.30573	
205	0.68000	174.78335	985.41675	1167.12067	-66.32085	-40.57674	127.16083	1.79948	-0.45880	-0.03977	-0.88765	-0.60531	-0.71734	0.34501	-0.65047	0.69559	0.30504	
206	0.68333	175.77384	985.07242	1167.59103	-66.37049	-40.66938	127.23595	1.79091	-0.45896	-0.04216	-0.88746	-0.60387	-0.71788	0.34640	-0.65169	0.69489	0.30402	
207	0.68667	176.71351	984.75990	1168.02008	-66.37949	-40.72894	127.35124	1.81309	-0.45976	-0.04418	-0.88694	-0.60240	-0.71831	0.34805	-0.65248	0.69432	0.30363	
208	0.69000	177.57427	984.53032	1168.39048	-66.43771	-40.77200	127.41264	1.81814	-0.46011	-0.04617	-0.88666	-0.60152	-0.71832	0.34955	-0.65305	0.69417	0.30273	
209	0.69333	178.47754	984.32441	1168.83735	-66.43548	-40.87143	127.52294	1.83496	-0.46057	-0.04825	-0.88631	-0.59973	-0.71920	0.35081	-0.65436	0.69312	0.30231	
210	0.69667	179.38226	984.09772	1169.14229	-66.54407	-40.97620	127.52856	1.85605	-0.45990	-0.05078	-0.88652	-0.59874	-0.71954	0.35182	-0.65575	0.69260	0.30052	
211	0.70000	180.33288	983.82627	1169.51100	-66.73937	-41.03584	127.48216	1.95812	-0.45900	-0.05365	-0.88681	-0.59857	-0.71895	0.35331	-0.65653	0.69299	0.29788	
212	0.70333	181.29555	983.49363	1169.87884	-66.79357	-41.11892	127.51289	1.96356	-0.45874	-0.05549	-0.88683	-0.59757	-0.71938	0.35412	-0.65762	0.69239	0.29685	
213	0.70667	182.67616	982.50278	1169.96090	-66.56615	-41.64529	127.59827	1.23745	-0.45593	-0.05690	-0.88820	-0.59207	-0.72572	0.35041	-0.66452	0.68564	0.29718	
214	0.71000	183.32920	982.50789	1170.84802	-66.21270	-41.45788	128.04150	1.76324	-0.46183	-0.05567	-0.88522	-0.59023	-0.72568	0.35357	-0.66207	0.68578	0.30228	
215	0.71333	184.28949	982.17040	1171.32105	-66.08118	-41.56715	128.16632	1.71815	-0.46233	-0.05603	-0.88493	-0.58823	-0.72740	0.35338	-0.66350	0.68393	0.30334	
216	0.71667	185.63920	981.47360	1171.26102	-66.47347	-42.01157	127.91209	1.21252	-0.45654	-0.06213	-0.88753	-0.58620	-0.72941	0.35260	-0.66928	0.68125	0.29659	
217	0.72000	186.64786	981.07500	1171.64572	-66.44292	-42.09015	127.98360	1.22515	-0.45671	-0.06314	-0.88737	-0.58491	-0.73026	0.35300	-0.67030	0.68025	0.29659	
218	0.72333	187.35524	980.98427	1172.43061	-66.14356	-41.89028	128.40680	1.74418	-0.46247	-0.06243	-0.88444	-0.58335	-0.72978	0.35655	-0.66771	0.68082	0.30108	
219	0.72667	188.37220	980.59337	1172.80629	-66.17671	-41.99102	128.47044	1.75908	-0.46238	-0.06450	-0.88433	-0.58191	-0.73044	0.35754	-0.66901	0.67992	0.30021	
220	0.73000	189.55880	980.01675	1172.67584	-66.58187	-42.50473	128.19507	1.22508	-0.45585	-0.07102	-0.88722	-0.57939	-0.73301	0.35637	-0.67565	0.67650	0.29300	
221	0.73333	190.53310	979.68571	1173.12955	-66.46352	-42.57845	128.34424	1.24053	-0.45682	-0.07164	-0.88667	-0.57752	-0.73425	0.35686	-0.67660	0.67509	0.29405	
222	0.73667	191.17537	979.60570	1173.96873	-66.20621	-42.47614	128.70551	1.76329	-0.46121	-0.07154	-0.88440	-0.57557	-0.73446	0.35956	-0.67528	0.67487	0.29757	
223	0.74000	192.23002	979.17869	1174.37385	-66.23179	-42.61524	128.76451	1.79837	-0.46077	-0.07371	-0.88445	-0.57381	-0.73550	0.36024	-0.67707	0.67350	0.29660	
224	0.74333	193.52821	978.56623	1174.21862	-66.72978	-43.12303	128.38936	1.25603	-0.45326	-0.08031	-0.88775	-0.57209	-0.73754	0.35881	-0.68357	0.67051	0.28836	
225	0.74667	194.50656	978.21646	1174.64809	-66.63486	-43.23872	128.53046	1.26773	-0.45381	-0.08150	-0.88736	-0.56989	-0.73899	0.35932	-0.68504	0.66877	0.28892	
226	0.75000	195.42568	977.94830	1175.06493	-66.54822	-43.34534	128.66966	1.23975	-0.45439	-0.08273	-0.88695	-0.56779	-0.74031	0.35994	-0.68639	0.66716	0.28942	
227	0.75333	196.94265	977.57690	1176.11463	-66.32732	-42.39333	128.70572	1.59986	-0.46182	-0.07280	-0.88398	-0.57633	-0.73294	0.36145	-0.67422	0.67639	0.29653	
228	0.75667	198.52719	977.19478	1175.92492	-66.98831	-42.52378	128.20457	1.01674	-0.45581	-0.07757	-0.88669	-0.57914	-0.73063	0.36163	-0.67590	0.67835	0.28811	
229	0.76000	199.62191	976.74971	1176.28660	-67.03548	-42.58754	128.21808	1.02929	-0.45548	-0.07894	-0.88674	-0.57844	-0.73091	0.36219	-0.67672	0.67789	0.28725	
230	0.76333	200.62551	976.43807	1176.56864	-67.16866	-42.72848	128.21432	1.03513	-0.45441	-0.08198	-0.88701	-0.57716	-0.73138	0.36328	-0.67852	0.67702	0.28503	
231	0.76667	201.69549	976.03330	1176.72765	-67.36652	-43.04925	128.04199	1.03085	-0.45033	-0.08518	-0.88879	-0.57552	-0.73336	0.36189	-0.68263	0.67449	0.28122	
232	0.77000	202.55097	975.38428	1177.03898	-67.22720	-43.50091	128.26422	1.03553	-0.44921	-0.08915	-0.88897	-0.56953	-0.73806	0.36181	-0.68837	0.66882	0.28077	
233	0.77333	203.46792	975.66995	1177.75153	-67.13194	-43.09818	128.40538	1.05861	-0.45361	-0.08656	-0.88699	-0.57220	-0.73475	0.36433	-0.68325	0.67279	0.28376	
234	0.77667	204.51750	975.44172	1178.12387	-67.22208	-43.22003	128.39317	1.05642	-0.45258	-0.08869	-0.88730	-0.57115	-0.73532	0.36482	-0.68480	0.67190	0.28214	
235	0.78000	205.52499	975.15336	1178.44197	-67.19125	-43.35469	128.41188	1.03820	-0.45177	-0.08943	-0.88764	-0.56974	-0.73672	0.36420	-0.68651	0.67026	0.28187	
236	0.78333	206.62671	974.79299	1178.60561	-67.41058	-43.61076	128.25319	1.04237	-0.44828	-0.09264	-0.88908	-0.56858	-0.73792	0.36358	-0.68976	0.66849	0.27812	
237	0.78667	207.37680	974.46631	1179.20504	-67.02212	-43.85334	128.61119	1.07601	-0.45000	-0.09300	-0.88817	-0.56348	-0.74202	0.36318	-0.69281	0.66390	0.28151	
238	0.79000	207.82816	974.95331	1179.28340	-68.18365	-43.71425	127.83445	1.75735	-0.44335	-0.10002	-0.89075	-0.57085	-0.73465	0.36662	-0.69106	0.67103	0.26861	
239	0.79333	208.73751	974.78099	1179.68383	-68.02495	-43.78785	127.94209	1.75946	-0.44388	-0.09946	-0.89055	-0.56932	-0.73616	0.36598	-0.69199	0.66946	0.27014	
240	0.79667	210.33896	974.26174	1180.05668	-67.53949	-43.98859	128.26662	1.10185	-0.44559	-0.09754	-0.88991	-0.56489	-0.74054	0.36402	-0.69452	0.66490	0.27487	
241	0.80000	211.37461	974.04271	1180.41373	-67.46767	-44.06313	128.41890	1.08205	-0.44653	-0.09893	-0.88928	-0.56299	-0.74141	0.36517	-0.69545	0.66372	0.27536	
242	0.80333	212.42153	973.99274	1180.94742	-67.28774	-44.12757	128.75592	1.21760	-0.44934	-0.10097	-0.88764	-0.55975	-0.74256	0.36782	-0.69626	0.66213	0.27714	
243	0.80667	212.64441	974.15114	1181.02519	-68.13764	-44.25516	127.93829	1.74192	-0.44035	-0.10451	-0.89172	-0.56488	-0.73974	0.36565	-0.69785	0.66473	0.26671	
244	0.81000	213.59507	973.81107	1181.16212	-68.23441	-44.59564	127.93323	1.74388	-0.43775	-0.10837	-0.89254	-0.56164	-0.74224	0.36558	-0.70210	0.66131	0.26405	
245	0.81333	215.30346	973.43811	1181.86517	-67.49756	-44.50750	128.49219	1.16255	-0.44388	-0.10354	-0.89009	-0.55818	-0.74511	0.36503	-0.70100	0.65886	0.27294	
246	0.81667	216.29349	973.44612	1182.36207	-67.31207	-44.51173	128.63922	1.03243	-0.44527	-0.10260	-0.88950	-0.55700	-0.74606	0.36488	-0.70106	0.65793	0.27505	
247	0.82000	218.00966	972.87385	1182.86057	-67.33176	-43.94755	128.53429	1.67052	-0.44853	-0.09748	-0.88843	-0.56319	-0.74103	0.36564	-0.69400	0.66436	0.27747	
248	0.82333	218.77106	972.79378	1183.21845	-67.33318	-44.20349	128.59052	1.41104	-0.44715	-0.10008	-0.88884	-0.56032	-0.74324	0.36556	-0.69721	0.66150	0.27626	
249	0.82667	218.64778	972.96038	1183.03386	-68.21435	-44.92788	128.13831	1.79976	-0.43723	-0.11308	-0.89221	-0.55685	-0.74498	0.36731	-0.70622	0.65743	0.26276	
250	0.83000	220.21096	972.91005	1183.82525	-67.31292	-44.83073	128.78600	1.06894	-0.44425	-0.10681	-0.88951	-0.55281	-0.74864	0.36598	-0.70501	0.65432	0.27353	
251	0.83333	221.13058	972.77422	1184.25450	-67.17924	-44.94103	128.91670	1.07012	-0.44465	-0.10723	-0.88926	-0.55074	-0.75023	0.36585	-0.70638	0.65243	0.27453	
252	0.83667	222.15151	972.59631	1184.73129	-67.16707	-44.96736	128.94731	1.07385	-0.44474	-0.10764	-0.88917	-0.55025	-0.75048	0.36607	-0.70670	0.65207	0.27455	
253	0.84000	222.97899	971.98618	1184.99963	-66.86212	-45.59552	129.30556	1.11759	-0.44324	-0.11210	-0.88937	-0.54143	-0.75725	0.36528	-0.71442	0.64344	0.27495	
254	0.84333	223.37959	972.58728	1185.14508	-67.93423	-45.44562	128.44823	1.71768	-0.43625	-0.11642	-0.89226	-0.54946	-0.75079	0.36661	-0.71258	0.65020	0.26357	
255	0.84667	224.89325	972.22161	1185.90169	-67.10316	-45.38945	129.10141	1.10563	-0.44293	-0.11168	-0.88957	-0.54499	-0.75431	0.36606	-0.71190	0.64695	0.27324	
256	0.85000	225.76403	972.13833	1186.31417	-67.12541	-45.44574	129.20628	1.16405	-0.44348	-0.11381	-0.88903	-0.54364	-0.75445	0.36777	-0.71259	0.64641	0.27272	
257	0.85333	227.06172	971.84147	1187.02779	-66.44093	-45.68402	130.07689	1.21319	-0.44978	-0.11641	-0.88552	-0.53457	-0.75918	0.37133	-0.71550	0.64038	0.27923	
258	0.85667	227.13552	972.07649	1187.02923	-67.52625	-45.82987	129.06287	1.68405	-0.43910	-0.12087	-0.89027	-0.54103	-0.75552	0.36942	-0.71727	0.64387	0.26636	
259	0.86000	228.83828	971.70149	1187.73065	-66.80681	-45.75413	129.74358	1.04197	-0.44610	-0.11816	-0.88715	-0.53650	-0.75810	0.37075	-0.71635	0.64135	0.27479	
260	0.86333	229.78791	971.47022	1188.19695	-66.77836	-45.83022	129.85934	1.05962	-0.44657	-0.11980	-0.88669	-0.53487	-0.75869	0.37189	-0.71728	0.64034	0.27474	
261	0.86667	231.03074	971.34092	1188.72641	-66.61254	-45.82183	130.23465	1.14814	-0.45014	-0.12215	-0.88457	-0.53201	-0.75891	0.37552	-0.71718	0.63964	0.27663	
262	0.87000	231.58599	970.93591	1189.37589	-66.18149	-46.20076	130.50298	1.17327	-0.44953	-0.12178	-0.88492	-0.52628	-0.76436	0.37254	-0.72177	0.63318	0.27951	
263	0.87333	231.69017	971.28777	1189.36475	-67.33434	-46.26801	129.59662	1.81639	-0.44061	-0.12805	-0.88852	-0.53267	-0.75940	0.37359	-0.72258	0.63790	0.26639	
264	0.87667	233.33137	970.77509	1190.11644	-66.37224	-46.24821	130.50366	1.05634	-0.44915	-0.12508	-0.88466	-0.52582	-0.76351	0.37492	-0.72234	0.63356	0.27716	
265	0.88000	234.26436	970.62869	1190.53176	-66.34187	-46.34933	130.64073	1.05902	-0.44958	-0.12717	-0.88414	-0.52377	-0.76426	0.37626	-0.72356	0.63225	0.27699	
266	0.88333	235.38332	970.51177	1190.95115	-66.26247	-46.33333	130.95886	1.12923	-0.45261	-0.13007	-0.88217	-0.52142	-0.76394	0.38016	-0.72337	0.63205	0.27794	
267	0.88667	235.93982	970.08680	1191.55532	-65.81399	-46.65073	131.26158	1.16929	-0.45271	-0.12950	-0.88220	-0.51600	-0.76884	0.37765	-0.72718	0.62619	0.28124	
268	0.89000	236.70594	969.78420	1191.90763	-65.79073	-46.91333	131.38484	1.11824	-0.45161	-0.13269	-0.88229	-0.51252	-0.77086	0.37827	-0.73032	0.62303	0.28012	
269	0.89333	236.99674	970.32025	1192.18714	-66.75809	-46.63539	130.53951	1.55423	-0.44630	-0.13429	-0.88475	-0.52182	-0.76414	0.37920	-0.72700	0.63092	0.27096	
