FILE_VERSION	2.0.0
NO_OF_FRAMES	16296
NO_OF_CAMERAS	8
NO_OF_MARKERS	6
FREQUENCY	300
DESCRIPTION	--
TIME_STAMP	2026-08-06, 08:59:33.376	5996.27357670
DATA_INCLUDED	3D
MARKER_NAMES	handball_6 - 1	handball_6 - 2	handball_6 - 3	handball_6 - 4	handball_6 - 5	handball_6 - 6
TRAJECTORY_TYPES	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed
Frame	Time	handball_6 - 1 Y	handball_6 - 1 X	handball_6 - 1 Z	handball_6 - 2 Y	handball_6 - 2 X	handball_6 - 2 Z	handball_6 - 3 Y	handball_6 - 3 X	handball_6 - 3 Z	handball_6 - 4 Y	handball_6 - 4 X	handball_6 - 4 Z	handball_6 - 5 Y	handball_6 - 5 X	handball_6 - 5 Z	handball_6 - 6 Y	handball_6 - 6 X	handball_6 - 6 Z	
142	0.47000	1001.487	-70.983	1074.731	1025.079	-243.811	1170.851	1110.599	-107.328	1152.678	1001.726	-163.14	1025.648	978.6	-115.356	1204.405	923.184	-178.093	1114.452
143	0.47333	1001.152	-70.659	1075.714	1024.638	-243.713	1171.319	1110.323	-107.334	1153.385	1001.119	-162.772	1026.489	978.389	-115.258	1205.357	922.8	-177.789	1115.256
144	0.47667	1000.761	-70.456	1076.642	1022.137	-246.057	1172.407	1109.998	-109.425	1154.554	1000.34	-162.551	1027.258	978.121	-115.317	1206.080	922.347	-177.497	1115.982
145	0.48000	1000.346	-70.298	1077.482	1021.172	-246.706	1173.405	1109.653	-109.912	1155.553	999.972	-162.141	1027.955	977.859	-115.32	1207.044	921.924	-177.33	1116.795
146	0.48333	999.928	-70.15	1078.366	1020.687	-246.837	1173.930	1109.295	-110.06	1156.308	999.434	-161.902	1028.735	977.525	-115.468	1208.008	921.5	-177.224	1117.659
147	0.48667	999.515	-69.913	1079.280	1020.26	-246.815	1174.405	1109.003	-110.098	1156.846	998.784	-161.776	1029.563	977.351	-115.308	1208.754	921.09	-177.078	1118.492
148	0.49000	999.115	-69.748	1080.178	1022.466	-243.714	1174.448	1109.412	-110.72	1159.294	998.366	-161.321	1030.206	977.031	-115.39	1209.636	920.803	-176.967	1119.559
149	0.49333	998.706	-69.545	1081.087	1021.913	-243.841	1175.134	1108.326	-107.669	1157.634	997.645	-161.181	1031.094	976.752	-115.457	1210.657	920.402	-176.832	1120.479
150	0.49667	998.312	-69.383	1081.976	1021.679	-243.665	1175.863	1108.036	-107.524	1158.214	997.093	-161.028	1031.916	976.58	-115.37	1211.342	920.007	-176.806	1121.512
151	0.50000	997.89	-69.332	1082.818	1019.492	-245.69	1176.768	1107.782	-109.27	1159.286	996.717	-160.862	1032.585	976.419	-115.207	1212.228	919.627	-176.813	1122.520
152	0.50333	997.443	-69.336	1083.580	1018.53	-246.468	1177.644	1107.478	-109.964	1160.008	996.082	-160.826	1033.399	976.216	-115.209	1213.119	919.199	-176.716	1123.425
153	0.50667	997.0	-69.296	1084.394	1020.825	-243.46	1177.986	1107.232	-107.348	1159.872	995.524	-160.708	1034.230	976.088	-115.07	1213.857	919.05	-176.793	1124.762
154	0.51000	996.617	-69.309	1085.184	1020.258	-243.787	1178.606	1107.491	-110.86	1163.134	994.822	-160.784	1035.116	975.853	-115.094	1214.745	918.662	-176.646	1125.565
155	0.51333	996.147	-69.316	1085.940	1019.952	-243.872	1179.280	1106.692	-107.77	1161.001	994.458	-160.716	1035.658	975.697	-115.058	1215.534	918.303	-176.601	1126.580
156	0.51667	995.716	-69.45	1086.599	1017.659	-246.23	1180.633	1106.434	-109.751	1162.039	993.859	-160.83	1036.543	975.554	-114.972	1216.337	918.06	-176.828	1127.618
157	0.52000	995.198	-69.637	1087.165	1019.419	-243.991	1180.957	1106.104	-107.883	1161.964	993.285	-161.024	1037.379	975.352	-115.09	1217.109	917.673	-176.804	1128.493
158	0.52333	994.671	-69.96	1087.718	1019.119	-243.973	1181.630	1105.762	-107.996	1162.370	992.662	-161.273	1038.148	975.126	-115.165	1218.095	917.219	-176.956	1129.530
159	0.52667	994.167	-70.189	1088.256	1018.853	-244.091	1182.448	1105.486	-108.082	1162.845	992.296	-161.394	1038.842	974.966	-115.177	1218.747	916.843	-176.866	1130.337
160	0.53000	993.752	-70.339	1088.879	1018.534	-244.286	1183.420	1105.178	-108.275	1163.386	991.672	-161.647	1039.746	974.778	-115.379	1219.444	916.521	-177.123	1131.310
161	0.53333	993.217	-70.603	1089.454	1016.551	-246.379	1184.427	1104.913	-110.072	1164.221	991.094	-161.928	1040.536	974.629	-115.37	1220.408	916.228	-177.402	1132.374
162	0.53667	992.722	-70.904	1089.960	1018.095	-244.447	1184.924	1104.532	-108.464	1164.285	990.652	-162.137	1041.228	974.318	-115.732	1221.027	915.831	-177.419	1133.212
163	0.54000	992.231	-71.375	1090.429	1017.754	-244.78	1185.922	1104.131	-108.833	1164.819	990.006	-162.612	1042.011	973.902	-116.198	1221.779	915.45	-177.63	1134.196
164	0.54333	991.707	-71.809	1090.874	1017.514	-245.005	1186.624	1103.699	-109.135	1165.339	989.306	-163.116	1042.855	973.439	-116.842	1222.815	915.11	-177.983	1135.214
165	0.54667	991.241	-72.262	1091.383	1015.68	-246.975	1187.829	1103.451	-110.949	1166.146	988.709	-163.599	1043.687	973.277	-116.977	1223.636	914.773	-178.151	1136.137
166	0.55000	990.749	-72.533	1091.876	1017.193	-245.286	1188.458	1103.081	-109.486	1166.270	988.249	-163.995	1044.385	972.974	-117.42	1224.410	914.461	-178.256	1136.988
167	0.55333	990.271	-72.919	1092.366	1016.943	-245.565	1189.197	1102.695	-109.779	1166.952	987.86	-164.319	1045.104	972.542	-118.096	1225.353	914.147	-178.45	1137.845
168	0.55667	989.799	-73.502	1092.847	1016.74	-245.852	1190.092	1102.427	-110.098	1167.449	987.397	-164.783	1045.900	972.354	-118.499	1226.295	913.936	-178.854	1138.948
169	0.56000	989.3	-73.958	1093.315	1014.715	-248.208	1191.504	1102.193	-112.225	1168.248	986.723	-165.471	1046.757	972.252	-118.697	1226.993	913.593	-179.048	1139.741
170	0.56333	988.764	-74.381	1093.717	1016.561	-246.187	1191.732	1101.812	-110.546	1168.015	986.106	-166.077	1047.493	972.023	-119.136	1227.745	913.255	-179.441	1140.677
171	0.56667	988.306	-74.988	1094.240	1016.263	-246.676	1192.567	1101.548	-111.048	1168.655	985.81	-166.538	1048.196	971.822	-119.694	1228.752	912.998	-179.773	1141.564
172	0.57000	987.737	-75.185	1094.699	1014.132	-249.191	1194.052	1101.26	-113.169	1169.625	985.242	-167.155	1048.986	971.644	-120.113	1229.565	912.748	-180.215	1142.560
173	0.57333	990.329	-72.386	1100.232	1016.105	-247.1	1194.259	1101.644	-112.139	1172.267	984.934	-167.584	1049.747	971.401	-120.643	1230.244	912.336	-180.484	1143.415
174	0.57667	989.774	-73.121	1100.677	1015.928	-247.502	1194.962	1101.346	-112.569	1172.454	984.229	-168.405	1050.522	971.2	-121.076	1230.877	912.187	-181.148	1144.574
175	0.58000	989.28	-73.929	1101.296	1015.722	-248.043	1195.927	1101.021	-113.073	1173.029	983.787	-168.98	1051.200	970.955	-121.54	1231.692	911.837	-181.546	1145.319
176	0.58333	988.855	-74.465	1101.927	1014.043	-250.347	1197.050	1100.724	-115.038	1173.916	983.21	-169.761	1052.005	970.662	-121.974	1232.427	911.541	-182.149	1146.204
177	0.58667	988.44	-74.95	1102.722	1015.538	-248.935	1197.463	1100.376	-113.775	1174.032	982.803	-170.414	1052.723	970.513	-122.523	1233.096	911.376	-183.413	1147.488
178	0.59000	988.029	-75.516	1103.376	1015.297	-249.577	1198.276	1100.073	-114.363	1174.550	982.281	-171.144	1053.434	970.254	-123.118	1233.755	911.118	-184.012	1148.373
179	0.59333	987.521	-76.204	1103.987	1013.278	-252.285	1199.558	1099.768	-116.633	1175.692	981.948	-171.62	1054.135	969.977	-123.723	1234.545	910.785	-184.512	1149.072
180	0.59667	987.011	-76.933	1104.657	1015.243	-250.4	1199.723	1099.416	-115.039	1175.533	981.479	-172.392	1054.820	969.799	-124.25	1235.215	910.607	-185.348	1150.087
181	0.60000	986.463	-77.686	1105.129	1015.054	-251.039	1200.268	1099.083	-115.663	1175.851	980.958	-173.159	1055.506	969.59	-124.928	1235.805	910.223	-185.87	1150.699
182	0.60333	985.921	-78.43	1105.904	1014.937	-251.7	1201.036	1098.752	-116.275	1176.273	980.333	-174.012	1056.194	969.407	-125.656	1236.427	909.945	-186.546	1151.449
183	0.60667	985.446	-79.036	1106.372	1014.733	-252.544	1201.894	1098.374	-116.844	1176.757	979.851	-174.789	1056.842	969.117	-126.328	1237.083	909.717	-187.733	1152.475
184	0.61000	984.896	-79.878	1107.086	1014.732	-253.087	1202.399	1097.964	-117.278	1177.313	979.415	-175.499	1057.482	968.732	-127.082	1237.959	909.44	-188.491	1153.193
185	0.61333	984.416	-80.543	1107.624	1014.687	-253.73	1202.940	1097.598	-117.792	1177.805	978.972	-176.248	1058.113	968.398	-127.904	1238.715	909.174	-189.217	1153.816
186	0.61667	983.868	-81.394	1108.315	1014.703	-254.164	1203.467	1097.17	-118.114	1178.328	978.662	-176.902	1058.750	968.024	-128.726	1239.209	908.945	-190.204	1154.660
187	0.62000	983.294	-82.155	1108.835	1014.604	-254.958	1204.130	1096.809	-118.698	1178.824	978.377	-177.628	1059.321	967.768	-129.604	1239.717	908.661	-190.948	1155.221
188	0.62333	982.728	-83.002	1109.476	1014.446	-255.912	1204.810	1096.429	-119.469	1179.314	977.873	-178.598	1060.018	967.484	-130.492	1240.365	908.369	-191.855	1155.896
189	0.62667	982.122	-83.784	1109.996	1014.391	-256.673	1205.302	1095.978	-120.025	1179.771	977.452	-179.434	1060.579	967.102	-131.423	1241.001	908.037	-192.761	1156.448
190	0.63000	981.553	-84.617	1110.621	1014.33	-257.389	1205.741	1095.589	-120.571	1180.198	977.017	-180.192	1061.143	966.806	-132.287	1241.647	907.836	-193.764	1157.179
191	0.63333	981.0	-85.449	1111.221	1014.336	-258.081	1206.168	1095.16	-121.112	1180.654	976.589	-181.032	1061.786	966.437	-133.277	1242.218	907.554	-194.753	1157.835
192	0.63667	980.409	-86.281	1111.912	1014.242	-258.926	1206.725	1094.659	-121.611	1181.160	976.177	-181.785	1062.356	966.042	-134.151	1242.664	907.348	-196.349	1158.827
193	0.64000	979.783	-87.156	1112.475	1014.154	-259.866	1207.261	1094.221	-122.307	1181.587	975.679	-182.636	1062.884	965.71	-135.156	1243.272	907.043	-197.349	1159.396
194	0.64333	979.164	-87.988	1113.148	1014.148	-260.533	1207.793	1093.779	-122.908	1181.921	975.061	-183.676	1063.427	965.438	-136.112	1243.841	906.684	-198.234	1159.849
195	0.64667	978.538	-88.852	1113.650	1014.122	-261.413	1208.203	1093.358	-123.481	1182.459	974.87	-184.415	1063.979	965.1	-137.139	1244.473	906.447	-199.293	1160.437
196	0.65000	977.954	-89.701	1114.317	1014.04	-262.35	1208.577	1092.931	-124.118	1183.041	974.599	-185.09	1064.481	964.712	-138.122	1245.068	906.18	-200.254	1160.963
197	0.65333	977.375	-90.531	1114.900	1013.99	-263.206	1208.930	1092.449	-124.715	1183.478	974.14	-185.995	1065.016	964.251	-139.085	1245.586	905.939	-201.386	1161.555
198	0.65667	976.78	-91.506	1115.502	1013.964	-263.988	1209.295	1091.984	-125.281	1183.901	973.742	-186.762	1065.499	963.914	-140.134	1246.128	905.725	-202.771	1162.280
199	0.66000	976.162	-92.442	1116.007	1013.91	-264.85	1209.662	1091.563	-125.909	1184.246	973.372	-187.58	1065.980	963.649	-141.112	1246.643	905.472	-204.003	1162.959
200	0.66333	975.59	-93.301	1116.644	1013.769	-265.892	1210.030	1091.145	-126.758	1184.704	972.855	-188.569	1066.569	963.275	-142.21	1247.193	905.201	-204.874	1163.311
201	0.66667	975.047	-94.116	1117.207	1013.721	-266.793	1210.550	1090.712	-127.376	1185.282	972.578	-189.301	1066.993	962.908	-143.261	1247.849	904.933	-205.97	1163.873
202	0.67000	974.48	-95.053	1117.794	1013.724	-267.555	1210.845	1090.259	-127.919	1185.745	972.323	-190.072	1067.467	962.563	-144.256	1248.356	904.655	-207.226	1164.472
203	0.67333	973.929	-96.019	1118.328	1013.619	-268.562	1211.306	1089.874	-128.687	1186.221	972.031	-190.904	1067.945	962.267	-145.293	1248.855	904.402	-208.253	1164.926
204	0.67667	973.391	-96.909	1118.947	1013.574	-269.468	1211.668	1089.532	-129.436	1186.593	971.679	-191.816	1068.423	962.076	-146.318	1249.288	904.136	-209.215	1165.325
205	0.68000	972.879	-97.864	1119.446	1013.541	-270.258	1211.994	1089.141	-130.126	1186.878	971.227	-192.723	1068.865	961.829	-147.369	1249.726	903.882	-210.36	1165.816
206	0.68333	972.324	-98.782	1119.945	1013.385	-271.27	1212.373	1088.747	-130.927	1187.182	970.752	-193.691	1069.334	961.584	-148.315	1250.256	903.643	-211.658	1166.456
207	0.68667	971.796	-99.669	1120.536	1013.298	-272.262	1212.627	1088.393	-131.723	1187.503	970.31	-194.627	1069.812	961.348	-149.285	1250.740	903.414	-212.714	1166.903
208	0.69000	971.277	-100.567	1121.024	1013.206	-273.213	1212.949	1088.151	-132.488	1187.715	969.975	-195.411	1070.256	961.371	-150.067	1251.156	903.203	-213.7	1167.242
209	0.69333	970.771	-101.474	1121.626	1013.123	-274.151	1213.307	1087.87	-133.178	1188.065	969.881	-196.124	1070.611	961.376	-150.862	1251.522	902.925	-215.076	1167.893
210	0.69667	970.229	-102.549	1121.983	1013.095	-274.937	1213.570	1087.603	-133.894	1188.137	969.564	-197.095	1071.087	961.37	-151.701	1251.780	902.725	-216.118	1168.297
211	0.70000	969.681	-103.529	1122.544	1013.058	-275.918	1213.961	1087.354	-134.752	1188.164	969.021	-198.253	1071.600	961.452	-152.382	1252.112	902.393	-217.164	1168.686
212	0.70333	969.096	-104.53	1122.936	1012.913	-276.913	1214.390	1086.977	-135.557	1188.388	968.586	-199.197	1072.034	961.25	-153.322	1252.433	902.139	-218.256	1169.092
213	0.70667	967.626	-106.891	1121.151	1012.85	-277.829	1214.722	1085.52	-135.972	1188.657	968.142	-200.149	1072.456	959.209	-155.673	1253.152	901.669	-219.543	1169.628
214	0.71000	968.137	-106.085	1123.482	1012.767	-278.761	1215.184	1085.537	-136.82	1189.960	967.836	-200.991	1072.835	959.129	-156.628	1253.510	901.641	-220.69	1170.118
215	0.71333	967.531	-107.189	1123.989	1012.652	-279.774	1215.653	1085.071	-137.546	1190.554	967.7	-201.836	1073.225	958.683	-157.67	1254.028	901.384	-221.722	1170.478
216	0.71667	965.938	-109.876	1122.556	1012.568	-280.658	1215.836	1084.176	-138.187	1189.804	967.053	-203.075	1073.684	958.119	-158.853	1254.555	900.988	-223.186	1171.130
217	0.72000	965.312	-110.942	1122.992	1012.474	-281.713	1216.241	1083.706	-139.034	1190.172	966.631	-204.167	1074.032	957.677	-159.962	1255.047	900.651	-224.068	1171.390
218	0.72333	965.735	-110.177	1125.179	1012.374	-282.699	1216.496	1083.657	-139.963	1191.292	966.21	-205.129	1074.430	957.567	-160.911	1255.366	900.362	-225.252	1171.821
219	0.72667	965.045	-111.31	1125.636	1012.293	-283.674	1216.863	1083.199	-140.781	1191.534	965.715	-206.21	1074.885	957.258	-162.021	1255.747	900.05	-226.237	1172.173
220	0.73000	963.353	-114.104	1124.049	1012.396	-284.358	1217.119	1082.367	-141.146	1190.681	965.356	-207.149	1075.291	956.949	-162.989	1256.154	899.681	-227.606	1172.761
221	0.73333	962.842	-115.02	1124.677	1012.26	-285.406	1217.486	1081.936	-141.944	1191.227	965.114	-208.076	1075.639	956.516	-164.073	1256.571	899.448	-228.68	1173.178
222	0.73667	963.278	-114.338	1126.793	1012.359	-286.088	1217.926	1081.84	-142.654	1192.331	964.662	-209.148	1076.151	956.355	-164.968	1256.927	899.139	-229.856	1173.684
223	0.74000	962.597	-115.546	1127.252	1012.316	-286.978	1218.364	1081.311	-143.445	1192.605	964.07	-210.347	1076.617	955.941	-166.166	1257.383	898.837	-230.899	1174.022
224	0.74333	960.827	-118.462	1125.467	1012.348	-287.833	1218.798	1080.469	-143.968	1191.627	963.489	-211.511	1077.047	955.573	-167.28	1257.789	898.692	-232.115	1174.584
225	0.74667	960.286	-119.413	1125.992	1012.296	-288.826	1219.207	1079.992	-144.7	1192.096	963.113	-212.484	1077.387	955.12	-168.375	1258.272	898.492	-233.242	1174.934
226	0.75000	959.75	-120.397	1126.488	1012.215	-289.75	1219.495	1079.606	-145.389	1192.541	963.012	-213.287	1077.731	954.847	-169.335	1258.717	898.261	-234.396	1175.418
227	0.75333	960.247	-119.636	1128.683	1009.848	-293.278	1220.514	1079.914	-148.567	1194.288	962.629	-214.413	1078.143	954.754	-170.24	1259.095	898.068	-235.521	1175.965
228	0.75667	958.548	-122.612	1127.101	1009.614	-294.387	1220.840	1080.612	-150.514	1193.068	962.145	-215.478	1078.559	954.378	-171.391	1259.512	897.871	-236.782	1176.471
229	0.76000	957.955	-123.701	1127.462	1009.183	-295.696	1221.287	1080.229	-151.282	1193.201	961.602	-216.616	1078.970	953.899	-172.541	1259.888	897.631	-237.896	1176.912
230	0.76333	957.329	-124.796	1127.718	1009.188	-296.541	1221.590	1079.904	-152.068	1193.102	961.158	-217.743	1079.383	953.606	-173.581	1260.202	897.444	-239.024	1177.417
231	0.76667	955.713	-126.77	1126.787	1009.219	-297.374	1221.855	1079.49	-152.85	1193.504	960.887	-218.801	1079.801	953.6	-174.141	1260.578	897.29	-240.236	1177.841
232	0.77000	955.053	-127.826	1126.980	1009.134	-298.424	1222.235	1077.137	-152.367	1193.515	960.56	-219.908	1080.175	953.295	-175.376	1261.027	897.126	-241.406	1178.303
233	0.77333	955.991	-127.704	1128.988	1009.042	-299.344	1222.737	1078.665	-154.028	1194.193	960.367	-220.823	1080.485	953.039	-176.43	1261.366	896.916	-242.478	1178.739
234	0.77667	955.48	-128.861	1129.280	1009.13	-300.25	1223.204	1078.392	-155.069	1194.357	960.018	-221.829	1080.853	952.773	-177.326	1261.771	896.856	-243.77	1179.277
235	0.78000	954.988	-130.047	1129.452	1009.077	-301.169	1223.616	1078.016	-155.811	1194.635	959.83	-222.894	1081.235	952.399	-178.372	1262.212	896.609	-244.857	1179.502
236	0.78333	953.706	-131.67	1128.820	1009.029	-302.083	1224.041	1077.786	-156.54	1194.680	959.495	-224.127	1081.624	952.284	-179.367	1262.507	896.458	-245.974	1179.962
237	0.78667	953.985	-132.261	1129.798	1009.173	-302.96	1224.398	1075.856	-156.472	1195.703	959.315	-225.065	1082.020	952.103	-180.44	1262.957	896.366	-247.064	1180.354
238	0.79000	953.973	-133.017	1130.580	1009.169	-303.836	1224.671	1076.817	-157.402	1194.262	959.01	-226.176	1082.445	954.458	-178.238	1262.854	896.293	-248.3	1180.888
239	0.79333	953.672	-134.029	1131.000	1009.065	-304.776	1225.029	1076.537	-158.151	1194.852	959.124	-226.932	1082.767	954.124	-179.207	1263.204	896.164	-249.331	1181.251
240	0.79667	952.485	-135.756	1130.206	1009.152	-305.617	1225.358	1076.673	-159.695	1196.133	958.906	-228.105	1083.205	952.265	-182.378	1263.780	896.091	-250.482	1181.659
241	0.80000	952.137	-136.489	1130.690	1009.183	-306.528	1225.645	1076.427	-160.602	1196.371	958.629	-229.224	1083.603	951.843	-183.836	1264.122	896.037	-251.569	1182.051
242	0.80333	952.508	-137.346	1131.545	1008.915	-307.429	1226.106	1074.796	-160.569	1196.997	958.561	-230.171	1083.865	951.497	-184.913	1264.435	895.913	-252.624	1182.398
243	0.80667	952.255	-138.27	1131.938	1008.979	-308.298	1226.506	1075.643	-161.347	1195.636	958.553	-231.228	1084.234	953.729	-182.837	1264.448	895.835	-253.78	1182.810
244	0.81000	950.922	-139.534	1131.380	1009.077	-309.228	1226.982	1074.916	-161.704	1195.723	958.465	-232.187	1084.586	953.292	-184.23	1264.922	895.848	-254.904	1183.171
245	0.81333	950.531	-140.549	1131.651	1009.108	-310.159	1227.432	1075.619	-163.773	1197.673	958.201	-233.264	1085.021	951.311	-187.545	1265.563	895.533	-256.271	1183.658
246	0.81667	951.202	-141.474	1132.692	1009.153	-311.02	1227.784	1075.345	-164.628	1198.075	958.213	-234.201	1085.330	950.832	-188.819	1266.018	895.655	-257.416	1184.158
247	0.82000	950.925	-142.484	1133.075	1009.094	-312.002	1228.135	1075.073	-165.483	1198.308	958.063	-235.392	1085.712	950.543	-189.893	1266.422	895.602	-258.446	1184.421
248	0.82333	950.72	-143.408	1133.536	1009.164	-312.979	1228.484	1074.953	-166.304	1198.523	957.776	-236.492	1086.093	952.851	-187.955	1266.415	895.524	-259.54	1184.832
249	0.82667	949.49	-144.271	1133.300	1009.702	-314.697	1229.442	1073.03	-165.958	1198.816	957.513	-237.526	1086.503	950.689	-191.544	1267.178	895.348	-260.685	1185.204
250	0.83000	950.054	-145.473	1134.159	1009.626	-315.305	1229.703	1074.494	-167.861	1199.422	957.666	-238.381	1086.847	950.113	-192.937	1267.572	895.455	-261.844	1185.800
251	0.83333	949.836	-146.339	1134.740	1009.569	-315.942	1229.932	1074.237	-168.612	1199.832	957.624	-239.31	1087.255	949.9	-193.935	1267.936	895.376	-262.875	1186.090
252	0.83667	949.644	-147.365	1135.212	1009.453	-316.522	1230.171	1074.024	-169.473	1200.236	957.482	-240.254	1087.723	952.137	-192.048	1267.940	895.197	-264.069	1186.558
253	0.84000	948.305	-148.588	1134.755	1009.478	-317.345	1230.484	1071.993	-168.718	1200.235	957.425	-241.226	1088.090	950.042	-195.589	1268.514	895.193	-265.213	1187.002
254	0.84333	948.737	-149.653	1135.654	1009.548	-318.254	1230.846	1072.071	-169.785	1200.972	957.345	-242.199	1088.512	949.888	-196.541	1269.216	895.242	-266.246	1187.387
255	0.84667	948.525	-150.357	1136.328	1009.73	-319.27	1231.297	1073.252	-171.637	1201.435	957.142	-243.212	1088.957	949.264	-198.099	1269.917	895.217	-267.387	1187.850
256	0.85000	948.276	-151.178	1136.972	1009.75	-320.034	1231.685	1073.043	-172.409	1201.702	956.93	-244.093	1089.401	949.349	-199.076	1270.384	894.999	-268.503	1188.105
257	0.85333	947.939	-152.106	1137.528	1009.852	-320.899	1232.083	1071.106	-172.047	1203.056	956.912	-244.968	1089.802	948.973	-200.628	1271.160	894.931	-269.673	1188.596
258	0.85667	947.767	-153.204	1138.072	1009.913	-321.768	1232.491	1070.94	-172.826	1203.520	956.831	-245.936	1090.233	948.779	-201.596	1271.621	895.071	-270.763	1189.191
259	0.86000	947.412	-154.195	1138.550	1010.014	-322.705	1232.858	1072.283	-174.703	1203.028	956.512	-246.995	1090.641	948.597	-202.729	1272.087	895.015	-271.904	1189.681
260	0.86333	947.041	-155.062	1139.105	1010.126	-323.677	1233.222	1071.919	-175.427	1203.401	956.193	-248.0	1091.090	948.401	-203.937	1272.511	894.742	-272.923	1190.029
261	0.86667	946.606	-155.958	1139.593	1010.218	-324.508	1233.633	1071.691	-176.157	1203.747	956.122	-248.793	1091.522	948.346	-205.029	1273.170	894.71	-274.056	1190.595
262	0.87000	946.197	-156.862	1140.231	1010.277	-325.314	1233.956	1069.788	-175.656	1205.324	956.099	-249.478	1091.979	948.117	-205.962	1273.693	894.861	-275.189	1191.145
263	0.87333	945.961	-157.752	1140.825	1010.346	-326.206	1234.317	1069.568	-176.424	1205.840	955.922	-250.348	1092.547	947.946	-206.927	1274.199	894.736	-276.177	1191.487
264	0.87667	945.576	-158.673	1141.416	1010.377	-327.016	1234.639	1070.768	-178.022	1205.328	955.641	-251.176	1093.016	947.831	-208.104	1274.939	894.464	-277.27	1191.885
265	0.88000	945.182	-159.592	1141.922	1010.42	-327.842	1234.917	1070.489	-178.883	1205.655	955.372	-252.031	1093.418	947.659	-209.063	1275.259	894.603	-278.372	1192.394
266	0.88333	944.702	-160.431	1142.357	1010.475	-328.602	1235.255	1070.211	-179.658	1205.995	955.205	-252.808	1093.868	947.38	-210.086	1275.642	894.492	-279.381	1192.927
267	0.88667	944.354	-161.304	1142.876	1010.543	-329.374	1235.520	1068.378	-179.056	1207.518	955.164	-253.556	1094.277	947.296	-211.133	1276.087	894.438	-280.238	1193.271
